vocab,pattern_name,english,japanese
色,色〜,色ちがい,different colors
色,色〜,色づかい,use of color
色,色の〜,色のコントラスト,color contrast
色,色の〜,色のバランス,color balance
色,色の〜,色のバリエーション,color variation
色,〜の色,他の色,other colors
色,〜の色,目の色,eye color
色,〜の色,花の色,the color of flowers
色,色を〜,色をぬる,to paint
色,色を〜,色をかえる,to change the color
色,色を〜,色をつける,to add color
色,〜色,同じ色,the same color
色,〜色,クリーム色,cream color
色,〜色,オレンジ色,orange color
会社,会社の〜,会社のビジョン,a company vision
会社,会社の〜,会社の人,people from the company
会社,会社の〜,会社のロゴ,a company logo
会社,会社〜,会社そのもの,the company itself
会社,会社〜,会社えらび,choosing a company
会社,会社〜,会社づとめ,working for a company
会社,会社を〜,会社をやめる,to quit a company
会社,会社を〜,会社を作る,to create a company
会社,会社を〜,会社を休む,to be absent from the office
会社,会社に〜,会社に行く,to go to a company
会社,会社に〜,会社にいる,to be at a company
会社,会社に〜,会社に入る,to join a company
作文,作文〜,作文コンテスト,an essay writing contest
作文,作文〜,作文トレーニング,training in essay writing
作文,作文〜,作文コンクール,an essay writing contest
作文,作文の〜,作文のトレーニング,training in essay writing
作文,作文の〜,作文のテーマ,subject of a composition
作文,作文の〜,作文のテスト,a writing test
作文,作文を〜,作文をかく,to write a composition
作文,作文を〜,作文を作る,to compose a composition
作文,作文を〜,作文をよむ,to read a composition
コンビニ,コンビニ〜,コンビニチェーン,a convenience store chain
コンビニ,コンビニ〜,コンビニおにぎり,a convenience store rice ball
コンビニ,コンビニ〜,コンビニＡＴＭ,a convenience store ATM
コンビニ,コンビニで〜,コンビニでアルバイトする,to work part-time at a convenience store
コンビニ,コンビニで〜,コンビニでコピーする,to photocopy something at a convenience store
コンビニ,コンビニで〜,コンビニでバイトする,to work part-time at a convenience store
コンビニ,コンビニの〜,コンビニのおにぎり,a convenience store rice ball
コンビニ,コンビニの〜,コンビニのバイト,a part-time job at a convenience store
コンビニ,コンビニの〜,コンビニのレジ,the convenience store’s cash register
コンビニ,〜のコンビニ,チェーンのコンビニ,a chain convenience store
コンビニ,〜のコンビニ,大手のコンビニ,a big name convenience store
コンビニ,コンビニに〜,コンビニにいる,someone is at the convenience store
コンビニ,コンビニに〜,コンビニに入る,to enter a convenience store
コンビニ,コンビニに〜,コンビニにある,it's at the convenience store
コンビニ,コンビニが〜,コンビニができる,a convenience store will be built
コンビニ,コンビニが〜,コンビニがある,there's a convenience store
コンビニ,コンビニが〜,コンビニがオープンする,a convenience store will open
コンビニ,コンビニを〜,コンビニをさがす,to look for a convenience store
コンビニ,～やコンビニ,スーパーやコンビニ,supermarkets and convenience stores
角,〜の角,タンスの角,the corner of a wardrobe
角,〜の角,へやの角,the corner of the room
角,〜の角,テーブルの角,the corner of a table
角,角を〜,角をまがる,to turn the corner
角,角を〜,角をとる,to round off the corners
代金,〜代金,ツアー代金,tour cost
代金,〜代金,チケット代金,ticket cost
代金,〜代金,ホテル代金,hotel cost
代金,代金を〜,代金をもらう,to receive payment for something
代金,代金を〜,代金をはらう,to pay for something
三日月,三日月が〜,三日月が出る,a crescent moon comes out
三日月,三日月が〜,三日月が見える,can see a crescent moon
三日月,三日月を〜,三日月をイメージする,to picture a crescent moon
三日月,三日月を〜,三日月を見る,to see a crescent moon
三日月,三日月を〜,三日月を見上げる,to look up at a crescent moon
三日月,三日月の〜,三日月の光,the light of a crescent moon
三日月,三日月の〜,三日月のマーク,a crescent moon symbol
デパート,デパートの〜,デパートのトイレ,a department store restroom
デパート,デパートの〜,デパートのバーゲン,a sale at a department store
デパート,デパートの〜,デパートの入り口,a department store entrance
デパート,デパートで〜,デパートで見る,to see at a department store
デパート,デパートで〜,デパートでショッピングする,to go shopping at a department store
デパート,デパートで〜,デパートで見かける,to catch sight of at a department store
デパート,デパートに〜,デパートに出かける,to go out to a department store
デパート,デパートに〜,デパートにある,to be located at a department store
デパート,デパートに〜,デパートに入る,to enter a department store
図,〜の図,上の図,the diagram above
図,〜の図,右の図,the diagram on the right
図,〜の図,下の図,the diagram below
図,図を〜,図を見る,to look at a diagram
図,図を〜,図をかく,to draw a diagram
図,図を〜,図をクリックする,to click on a diagram
外交,外交〜,外交ルート,diplomatic routes
外交,外交〜,外交力,diplomatic skills
外交,外交の〜,外交のやり方,how to conduct diplomacy
外交,外交の〜,外交のあり方,how diplomacy should be conducted
外交,外交を〜,外交をリードする,to lead diplomacy efforts
外交,外交を〜,外交をする,to engage in diplomacy
外交,外交を〜,外交をすすめる,to advance diplomacy
下町,下町の〜,下町の人々,people in the downtown area
下町,下町の〜,下町のコーヒー,coffee in the downtown area
下町,下町の〜,下町のふんいき,the atmosphere of the downtown area
下町,下町で〜,下町でくらす,to live downtown
下町,下町で〜,下町で生まれる,to be born in a downtown area
下町,下町で〜,下町でそだつ,to grow up in a downtown area
下町,下町に〜,下町にいる,to be downtown
下町,下町に〜,下町に生まれる,to be born in a downtown area
下町,下町に〜,下町にある,to be downtown
工学,〜工学,ソフトウェア工学,software engineering
工学,〜工学,システム工学,systems engineering
工学,〜工学,ロボット工学,robotics
工学,工学の〜,工学の本,engineering books
工学,工学の〜,工学の父,the father of engineering
工学,工学の〜,工学の先生,an engineering teacher
工学,工学を〜,工学をかじる,to learn a bit about engineering
工学,工学を〜,工学を学ぶ,to study engineering
工学,工学を〜,工学を用いる,to utilize engineering
工学,工学〜,工学システム,engineering systems
工学,工学〜,工学コース,an engineering course
工学,工学〜,工学センター,center for engineering
毎日,毎日〜,毎日考える,to consider every day
毎日,毎日〜,毎日つづける,to continue every day
毎日,毎日〜,毎日たのしい,every day is fun
毎日,〜毎日,いそがしい毎日,busy days
毎日,〜毎日,たのしい毎日,fun days
毎日,〜毎日,つらい毎日,hard days
毎月,毎月の〜,毎月のローン,monthly loans
毎月,毎月の〜,毎月のテーマ,monthly themes
毎月,毎月の〜,毎月のイベント,monthly events
毎回,毎回の〜,毎回のアンケート,a survey for each time
毎回,毎回の〜,毎回のテスト,"a test for each time, every test"
毎回,毎回の〜,毎回のトレーニング,every training session
毎回,毎回〜,毎回する,to do something every time
毎回,毎回〜,毎回ちがう,to be different every time
毎回,毎回〜,毎回いる,to be there every time
毎年,毎年〜,毎年行く,to go every year
毎年,毎年〜,毎年五月,every May
毎年,毎年〜,毎年多い,every year there are many
毎年,毎年の〜,毎年のたのしみ,a yearly treat
毎年,毎年の〜,毎年のデータ,annual data
毎年,毎年の〜,毎年のワクチン,an annual vaccine
すみません,〜すみません,あ、すみません,oh excuse me
すみません,〜すみません,いきなりすみません,sorry to be so abrupt
羽,羽を〜,羽を広げる,to spread one's wings
羽,羽を〜,羽をのばす,"to stretch one's wings, to relax"
羽,羽を〜,羽をつける,"to attach wings, to attach feathers"
羽,羽が〜,羽がうつくしい,beautiful wings
羽,羽が〜,羽がある,to have wings
羽,羽が〜,羽がはえる,"feathers grow, wings grow"
林,〜の林,ヒノキの林,a Japanese cypress forest
林,〜の林,ブナの林,a beech forest
林,〜の林,スギの林,a cedar forest
林,林に〜,林に入る,to enter a forest
林,林に〜,林に行く,to go to a forest
林,林に〜,林になる,to become a forest
林,林を〜,林を出る,to leave a forest
林,林を〜,林をあるく,to walk through a forest
林,林を〜,林をぬける,"to go through a forest, to finally leave a forest"
〜形,〜形,て形,te form
〜形,〜形,です形,desu form
〜形,〜形,ます形,masu form
〜年来,〜年来の〜,二十年来の友人,a friend of twenty years
〜年来,〜年来の〜,三十年来のつきあい,a thirty-year relationship
〜年来,〜年来の〜,十年来の大雨,the heaviest rainfall in ten years
古来,古来から〜,古来からつづく,to have continued from ancient times
古来,古来から〜,古来から作られる,to have been made from ancient times
古来,古来から〜,古来からある,to have been around from ancient times
古来,古来の〜,古来のことば,ancient words
古来,古来の〜,古来のしきたり,ancient customs
古来,古来の〜,古来の色,colors from ancient times
古来,古来より〜,古来よりある,to have been around since ancient times
古来,古来より〜,古来よりつづく,to have continued since ancient times
古来,古来より〜,古来より用いられる,to have been used since ancient times
大体,大体〜,大体おなじ,about the same
大体,大体〜,大体分かる,to mostly understand
大体,大体〜,大体半分,about half
大体,大体の〜,大体の人,most people
大体,大体の〜,大体のイメージ,a rough image
仕草,仕草を〜,仕草をする,to gesture
仕草,仕草を〜,仕草をくりかえす,to repeat a gesture
仕草,〜の仕草,バイバイの仕草,the gesture for goodbye
仕草,〜の仕草,手の仕草,hand gestures
仕草,〜の仕草,人の仕草,other people's gestures
仕草,〜仕草,ドキッとする仕草,surprising gestures
仕草,〜仕草,ちょっとした仕草,delicate movements
仕草,〜仕草,同じ仕草,the same gesture
金,金を〜,金をもつ,"to own gold, to hold gold"
金,金を〜,金をもらう,to receive gold
金,金を〜,金を見せる,to show someone gold
金,金の〜,金のタマゴ,"a golden egg, talented young people"
金,金の〜,金の糸,gold thread
金,金の〜,金のかたまり,a lump of gold
上手い,〜が上手い,コミュニケーションが上手い,good at communication
上手い,〜が上手い,コントロールが上手い,good at controlling
上手い,〜が上手い,口が上手い,to be a smooth talker
上手い,〜上手い,とても上手い,very good
上手い,〜上手い,なかなか上手い,pretty good
草,草を〜,草をむしる,to weed the grass
草,草を〜,草をたべる,to eat grass
草,草が〜,草がのびる,the grass gets longer
草,草が〜,草がなくなる,the grass disappears
草,草が〜,草がはえる,the grass grows
草,草の〜,草のにおい,the smell of grass
草,草の〜,草のかおり,the smell of grass
工作,工作を〜,工作をたのしむ,to enjoy handicrafts
工作,工作を〜,工作を作る,to make handicrafts
工作,工作を〜,工作をする,to do handicrafts
工作,工作〜,工作コンクール,a craft contest
工作,工作〜,工作コーナー,the craft section
工作,工作〜,工作キット,craft kits
工作,〜工作,アリバイ工作,concocting an alibi​
工作,〜工作,スパイ工作,espionage activities
工作,〜工作,テロ工作,terrorist operations
本社,本社を〜,本社をもつ,to have a head office
本社,本社を〜,本社をおく,to set up a headquarters
本社,本社を〜,本社を出る,to leave headquarters
本社,本社の〜,本社のスタッフ,staff at head office
本社,本社の〜,本社のサーバー,servers at head office
本社,本社の〜,本社の人,people from headquarters
本社,本社に〜,本社にいる,to be at headquarters
本社,本社に〜,本社にある,to be at headquarters
本社,本社に〜,本社に行く,to go to headquarters
本社,本社〜,本社スタッフ,headquarters staff
本社,本社〜,本社ビル,headquarters building
本社,本社〜,本社オフィス,head office
里,里の〜,里の人々,"people from the village, people from one's home village"
里,里の〜,里の女,"village women, women from one's home village"
里,里に〜,里に来る,"to come to the village, to come to one's home village"
里,里に〜,里に出る,to go out in the village
里,里に〜,里におりる,to come down to the village
何日,〜何日,一月何日,What day in January?
何日,〜何日,今日何日,What's the date today?
何日,〜何日,何月何日,What month and what day?
何人,何人〜,何人か,several people
何人,何人〜,何人分,for how many people
何人,何人〜,何人くらい,roughly how many people
何人,何人も〜,何人もいる,there are many people
何人,何人も〜,何人も見る,to see many people
何人,何人も〜,何人も来る,a lot of people come
何回,何回〜,何回まで,up to how many times
何回,何回〜,何回目,how many times
何回,何回〜,何回くらい,roughly how many times
自立,自立の〜,自立のプロセス,a process for independence
自立,自立の〜,自立のサポート,support for independence
自立,〜の自立,人々の自立,people's independence
自立,〜の自立,ホームレスの自立,independence for the homeless
自立,〜の自立,本当の自立,real independence
自立,自立を〜,自立を考える,to think about independence
自立,自立を〜,自立をサポートする,to support self-reliance
自立,自立を〜,自立をめざす,to aim for self-reliance
体内,体内に〜,体内に入る,to enter the body
体内,体内に〜,体内にある,to be inside the body
体内,体内に〜,体内にいる,"to be inside the body (viruses, bacteria)"
体内,体内の〜,体内のアルコール,alcohol in the body
体内,体内の〜,体内のエネルギー,energy inside the body
体内,体内の〜,体内の水分,water in the body
皮肉,皮肉〜,皮肉たっぷり,full of sarcasm
皮肉,皮肉〜,皮肉だ,it's sarcastic
皮肉,皮肉〜,皮肉っぽい,kind of sarcastic
皮肉,皮肉に〜,皮肉にきこえる,to sound sarcastic
皮肉,皮肉に〜,皮肉になる,to become cynical
皮肉,皮肉を〜,皮肉をぶつける,to lash out at someone with sarcasm
皮肉,皮肉を〜,皮肉を言う,to be sarcastic
皮肉,皮肉な〜,皮肉な見方,a cynical way of looking at something
皮肉,皮肉な〜,皮肉なこと,something ironic
皮肉,皮肉な〜,皮肉なもの,something ironic
入社,入社〜,入社日,date of hire
入社,入社〜,入社年,company entry date
入社,入社〜,入社したて,newly hired
入社,入社を〜,入社をめざす,to aim to join a company
入社,入社を〜,入社を考える,to think about joining a company
入社,入社を〜,入社をする,to join a company
入社,〜入社,キャリア入社,hired based on one's career
入社,〜入社,バブル入社,hired in a bubble economy
入社,〜入社,コネ入社,hired through connections
光,光を〜,光をはなつ,to cast light
光,光を〜,光を見る,to see light
光,光を〜,光を出す,to emit light
光,〜光,白い光,white light
光,〜光,赤い光,red light
光,〜光,青い光,blue light
光,光〜,光ファイバー,an optical fiber
光,光〜,光エネルギー,light energy
光,光〜,光センサー,a light sensor
光,光が〜,光が見える,can see light
光,光が〜,光が入る,light comes in
光,光が〜,光が当たる,the light shines on something
光,〜の光,日の光,sunlight
光,〜の光,月の光,moonlight
光,〜の光,ライトの光,the light from a light
文学,〜文学,プロレタリア文学,proletarian literature
文学,〜文学,ミステリー文学,mystery literature
文学,文学〜,文学少年,a boy who loves literature
文学,文学〜,文学少女,a girl who loves literature
文学,文学〜,文学コース,a literature course
文学,文学の〜,文学の一つ,"one genre of literature, one literary work"
文学,文学の〜,文学の先生,a literature teacher
大声,大声を〜,大声をはりあげる,to shout at the top of one's lungs
大声,大声を〜,大声を出す,to speak loudly
大声,大声を〜,大声を上げる,to raise one's voice
大声,大声で〜,大声で言う,to say out loud
大声,大声で〜,大声でさけぶ,to shout out loud
大声,大声で〜,大声でどなる,to yell loudly
大作,大作を〜,大作をかく,"to write a masterpiece, to draw a masterpiece"
大作,大作を〜,大作を見る,"to watch a masterpiece, to see a masterpiece"
大作,大作を〜,大作を作る,to create a monumental work
男の人,男の人の〜,男の人の声,a man's voice
男の人,男の人の〜,男の人の手,a man's hand
男の人,男の人の〜,男の人の車,a man's car
男の人,男の人が〜,男の人がいる,there's a man
男の人,男の人が〜,男の人がする,a man does something
男の人,男の人が〜,男の人がやる,a man does something
多い,〜が多い,人口が多い,the population is large
多い,〜が多い,車が多い,there are many cars
多い,〜が多い,人が多い,there are many people
多分,多分〜,多分オッケー,probably okay
多分,多分〜,多分かわいい,probably cute
多分,多分〜,多分おくれる,probably late
肉,〜の肉,スーパーの肉,meat from the supermarket
肉,〜の肉,おなかの肉,belly flab
肉,〜の肉,牛の肉,beef
肉,肉の〜,肉の色,the color of meat
肉,肉の〜,肉のうまみ,the deliciousness of meat
肉,肉の〜,肉のかたまり,a lump of meat
肉,肉が〜,肉がはみ出す,"the meat sticks out, the flab sticks out"
肉,肉が〜,肉がつく,"to gain flab, to get chubby"
肉,肉が〜,肉がおちる,"to lose flab, to slim down"
肉,〜肉,ラム肉,lamb meat
肉,〜肉,ヒレ肉,a fillet of meat
肉,〜肉,ロース肉,a loin of meat
肉,肉〜,肉そば,soba noodles with meat
肉,肉〜,肉うどん,udon noodles with meat
肉,肉〜,肉エキス,meat extract
肉,肉を〜,肉をたべる,to eat meat
肉,肉を〜,肉を出す,to serve meat
肉,肉を〜,肉を切る,to cut meat
お金,お金が〜,お金が入る,to receive money
お金,お金が〜,お金がある,"to have money, to be rich"
お金,お金が〜,お金がかかる,to cost money
お金,お金を〜,お金をかける,to spend money
お金,お金を〜,お金をもらう,to receive money
お金,お金を〜,お金を出す,to pay
お金,お金の〜,お金のながれ,the flow of money
お金,お金の〜,お金の出し入れ,deposits and withdrawals of money
お金,お金の〜,お金のトラブル,money troubles
月光,月光の〜,月光のドライブ,a drive in the moonlight
月光,月光の〜,月光の下,in the moonlight
月光,月光の〜,月光のかがやき,the brightness of moonlight
月光,月光に〜,月光にかがやく,to shine in the moonlight
月光,月光に〜,月光にうかぶ,to glow in the moonlight
月光,月光に〜,月光にきらめく,to twinkle in the moonlight
来月,来月に〜,来月に行く,to go next month
来月,来月に〜,来月になる,to be next month
来月,来月に〜,来月にする,to do next month
来月,来月の〜,来月のシフト,next month's shift
来月,来月の〜,来月のレッスン,next month's lesson
来月,来月の〜,来月のあたま,the beginning of next month
来月,来月〜,来月五日,the fifth of next month
来月,来月〜,来月はじめ,the beginning of next month
来月,来月〜,来月三才,three years old next month
来年,来年の〜,来年の四月,April of next year
来年,来年の〜,来年のカレンダー,next year's calendar
来年,来年の〜,来年の今ごろ,around this time next year
来年,来年〜,来年十才,ten years old next year
来年,来年〜,来年はじめ,the beginning of next year
来年,来年〜,来年一月,January of next year
来年,来年は〜,来年はやる,to do next year
来年,来年は〜,来年は行く,to go next year
来年,来年は〜,来年はする,to do next year
来年,来年も〜,来年もがんばる,to work hard next year too
来年,来年も〜,来年もおねがいする,to request again next year
来年,来年も〜,来年も来る,to come again next year
いいえ,いいえ〜,いいえ、ちがいます,no it's not
いいえ,いいえ〜,いいえ、そうじゃないです,no that's wrong
いいえ,いいえ〜,いいえ、けっこうです,no thank you
北西,北西へ〜,北西へむかう,to head northwest
北西,北西へ〜,北西へすすむ,to proceed northwest
北西,北西へ〜,北西へ行く,to go northwest
北西,北西の〜,北西の角,Northwest corner
北西,北西の〜,北西の山,a northwestern mountain
北西,北西の〜,北西の空,the northwestern sky
北西,北西に〜,北西に行く,to go northwest
北西,北西に〜,北西に見える,to be visible in the northwest
北西,北西に〜,北西にある,to be located to the northwest
兄,兄が〜,兄がいる,to have an older brother
兄,兄が〜,兄が来る,my big brother comes
兄,兄が〜,兄が言う,my big brother says
兄,兄の〜,兄の会社,my older brother's company
兄,兄の〜,兄の友人,my older brother's friend
兄,兄の〜,兄の子,my older brother's child
兄,兄は〜,兄はやさしい,my big brother is kind
兄,兄は〜,兄はきびしい,my big brother is strict
兄,兄は〜,兄はいそがしい,my big brother is busy
兄,〜の兄,自分の兄,my own big brother
兄,〜の兄,母の兄,my mother's older brother
兄,〜の兄,上の兄,my eldest brother
兄,兄に〜,兄に言う,to tell one's big brother
兄,兄に〜,兄に当たる,to be hard on one's big brother
兄,兄に〜,兄にもらう,my big brother gives me
自分,自分で〜,自分で考える,to think for oneself
自分,自分で〜,自分でできる,can do something oneself
自分,自分で〜,自分で作る,to make something by oneself 
自分,自分を〜,自分をかえる,to change oneself
自分,自分を〜,自分をせめる,to blame oneself
自分,自分を〜,自分を大切にする,to take care of oneself
自分,自分の〜,自分の人生,one's own life
自分,自分の〜,自分の心,one's mind
自分,自分の〜,自分の考え,one's thoughts
自分,自分〜,自分用,for my own use
自分,自分〜,自分一人,only oneself
自分,自分〜,自分たち,ourselves
自分,自分が〜,自分がする,to do something by oneself
自分,自分が〜,自分がやる,to do something by oneself
自分,自分が〜,自分が作る,to make something on one's own
三十代,三十代の〜,三十代の人,a person in their thirties
三十代,三十代の〜,三十代の男,a man in his thirties
三十代,三十代の〜,三十代の友人,a friend in their thirties
三十代,三十代で〜,三十代で本気を出す,to start putting in serious effort in one's thirties
三十代,三十代で〜,三十代でボーナスが上がる,one's bonus increases in one's thirties
一回,一回〜,一回きり,only once
一回,一回〜,一回ずつ,"once each, one at a time"
一回,一回〜,一回だけ,only once
空車,空車〜,空車スペース,an empty parking space
空車,空車〜,空車タクシー,an empty cab
空車,空車〜,空車サイン,a vacant sign (on a taxi)
空車,空車の〜,空車のバス,a bus available for hire
空車,空車の〜,空車のタクシー,a vacant taxi
本来,本来の〜,本来のすがた,one's natural character
本来,本来の〜,本来の自分,one's original self
本来,本来の〜,本来の力,one's full potential
体力,体力を〜,体力をつける,to build up one's physical strength
体力,体力を〜,体力をつかう,to consume energy
体力,体力を〜,体力をキープする,to maintain one's physical strength
体力,体力〜,体力アップ,improving physical strength
体力,体力〜,体力づくり,building up physical strength
体力,体力〜,体力テスト,physical fitness test
体力,体力が〜,体力がある,to have physical strength
体力,体力が〜,体力がつく,to gain physical strength
体力,体力が〜,体力がない,to have no physical strength
豚,豚を〜,豚を見る,to see a pig
豚,豚を〜,豚をかう,to keep a pig
豚,豚が〜,豚がいる,there is a pig
豚,〜豚,子豚,a piglet
雨,雨が〜,雨がふる,the rain falls
雨,雨が〜,雨が上がる,the rain stops
雨,雨が〜,雨がふり出す,the rain starts to fall
雨,雨の〜,雨の天気,rainy weather
雨,雨の〜,雨の音,the sound of rain
雨,雨の〜,雨の休日,a rainy holiday
雨,雨に〜,雨に当たる,to be exposed to the rain
雨,雨に〜,雨にぬれる,to get wet in the rain
雨,雨に〜,雨に打たれる,to be pelted with rain
雨,雨〜,雨男,a man who brings the rain with him
雨,雨〜,雨マーク,the symbol for rain (on a weather forecast)
雨,雨〜,雨女,a woman who brings the rain with her
本当,本当に〜,本当にある,to really exist
本当,本当に〜,本当になる,to become real
本当,本当に〜,本当にいる,to really exist
本当,本当の〜,本当のはなし,a true story
本当,本当の〜,本当のすがた,one's true character
本当,本当の〜,本当の自分,one's true self
近年,近年の〜,近年の大学,university in recent years
近年,近年の〜,近年の人口,the population in recent years
近年,近年の〜,近年の学生,students in recent years
米,〜米,いい米,good rice
米,〜米,うまい米,yummy rice
米,〜米,おいしい米,delicious rice
米,米を〜,米を作る,to make rice
米,米を〜,米をたべる,to eat rice
米,米を〜,米をもらう,to get rice
同じ,同じに〜,同じにする,to make something the same
同じ,同じに〜,同じになる,to become the same
同じ,同じに〜,同じに見える,to look the same
同じ,同じ〜,同じくらい,roughly the same
同じ,同じ〜,同じクラス,the same class
同じ,同じ〜,同じこと,the same thing
同じ,〜同じ,ほとんど同じ,nearly the same
同じ,〜同じ,まったく同じ,exactly the same
同じ,〜同じ,ほぼ同じ,almost the same
同日,同日に〜,同日に生まれる,to be born on the same day
同日,同日に〜,同日にある,to be on the same day
同日,同日に〜,同日にオープンする,to open on the same day
入学,ご入学〜,ご入学おめでとうございます,congratulations on your university admission
入学,ご入学〜,ご入学いただけます,you can now enroll
入学,ご入学〜,ご入学おめでとう,congrats on your university admission
入学,入学を〜,入学を考える,to think about enrollment
入学,入学を〜,入学をすすめる,to recommend enrollment
入学,入学を〜,入学をする,to enroll
入学,入学の〜,入学のチャンス,the chance to enroll
入学,入学の〜,入学のきっかけ,the reason for enrolling
入学,入学の〜,入学のタイミング,timing of enrollment
学年,学年の〜,学年の先生,the teacher of a grade
学年,学年の〜,学年の子,the children in a grade
学年,学年の〜,学年のおわり,the end of the school year
学年,〜の学年,上の学年,upper grades
学年,〜の学年,それぞれの学年,each grade
学年,〜の学年,他の学年,other grades
皮,皮〜,皮ごと,without removing the skin
皮,皮〜,皮つき,"skin-on, with skin"
皮,皮が〜,皮がめくれる,the skin starts to peel
皮,皮が〜,皮がはがれる,the skin comes off
皮,皮が〜,皮がむける,the skin peels off
皮,皮の〜,皮の下,under the skin
皮,皮の〜,皮の色,skin color
皮,皮の〜,皮のあつみ,the thickness of the skin
皮,〜の皮,玉ねぎの皮,onion peel
皮,〜の皮,ギョーザの皮,a gyoza wrapper
皮,〜の皮,木の皮,tree bark
皮,皮を〜,皮をむく,to peel off the skin
