vocab,pattern_name,english,japanese
イギリス人,イギリス人の〜,イギリス人のイメージ,the image of British people
イギリス人,イギリス人の〜,イギリス人のユーモア,British humor
イギリス人,〜はイギリス人,お父さんはイギリス人,her father is British
イギリス人,〜はイギリス人,ジェニーはイギリス人,Jenny is British
イギリス人,〜はイギリス人,お母さんはイギリス人,her mother is British
字,〜の字,ハの字,the character ハ
字,〜の字,田の字,the character 田
字,〜の字,川の字,the character 川
字,字を〜,字をよむ,"to read characters, to read letters"
字,字を〜,字をつかう,"to use characters, to use letters"
字,字を〜,字をかく,"to write characters, to write letters"
市,市の〜,市の人口,the population of the city
市,市の〜,市のホームページ,the city's homepage
市,市の〜,市のシンボル,symbols of the city
市,〜市,それぞれの市,each city
市,〜市,となりの市,neighboring cities
市,〜市,ロンドン市,the City of London
市,市が〜,市がとりくむ,the city undertakes something
市,市が〜,市がつくる,the city creates something
市,市が〜,市がおこなう,the city carries something out
コーヒー,コーヒーを〜,コーヒーをのむ,to drink coffee
コーヒー,コーヒーを〜,コーヒーをいれる,"to make coffee, to make a cup of coffee"
コーヒー,コーヒーを〜,コーヒーをすする,to sip coffee
コーヒー,コーヒー〜,コーヒーカップ,a coffee cup
コーヒー,コーヒー〜,コーヒーショップ,"a coffee shop, a cafe"
コーヒー,コーヒー〜,コーヒーメーカー,a coffee maker
コーヒー,コーヒー〜,コーヒータイム,"coffee time, a coffee break"
コーヒー,コーヒーと〜,コーヒーとケーキ,coffee and cake
コーヒー,コーヒーと〜,コーヒーとパン,coffee and bread
コーヒー,コーヒーと〜,コーヒーとミルク,coffee and milk
コーヒー,〜のコーヒー,こだわりのコーヒー,carefully selected coffee
コーヒー,〜のコーヒー,ホテルのコーヒー,hotel coffee
コーヒー,〜のコーヒー,インスタントのコーヒー,instant coffee
コーヒー,〜コーヒー,インスタントコーヒー,instant coffee
コーヒー,〜コーヒー,アイスコーヒー,iced coffee
コーヒー,〜コーヒー,ホットコーヒー,hot coffee
コーヒー,〜コーヒー,ブラックコーヒー,black coffee
コーヒー,〜コーヒー,おいしいコーヒー,delicious coffee
牛,牛を〜,牛をほうぼくする,to graze cattle
牛,牛を〜,牛をかう,to own a cow
牛,牛を〜,牛をそだてる,to raise cattle
牛,〜牛,クローン牛,a cloned cow
牛,〜牛,母牛,a mother cow
牛,〜牛,子牛,a calf
牛,牛の〜,牛のフン,cow dung
牛,牛の〜,牛のエサ,cow's food
牛,牛の〜,牛のミルク,cow's milk
方,〜の方,北の方,"northward, facing the north"
方,〜の方,こっちの方,this direction
方,〜の方,コンビニの方,towards the convenience store
方,〜方,よみ方,a way of reading something
方,〜方,かき方,how to write something
方,〜方,やり方,"a way of doing something, a method"
戸口,〜の戸口,へやの戸口,the doorway of a room
戸口,〜の戸口,いえの戸口,the doorway of the house
戸口,〜の戸口,アパートの戸口,the doorway of the apartment
戸口,戸口に〜,戸口にある,to be at the door
戸口,戸口に〜,戸口にいる,to be at the door
戸口,戸口に〜,戸口に立つ,to stand in the doorway
生ビール,生ビールを〜,生ビールをのむ,to drink draft beer
生ビール,生ビールを〜,生ビールをオーダーする,to order draft beer
生ビール,生ビールを〜,生ビールをおかわりする,to get another draft beer
山びこ,山びこが〜,山びこがひびく,mountain echos resonate
山びこ,山びこが〜,山びこがきこえる,to hear a mountain echo
山びこ,山びこが〜,山びこがかえってくる,the mountain echo comes back
太い,〜が太い,あしが太い,the legs are fat
太い,〜が太い,ウエストが太い,the waist is large
太い,〜が太い,太ももが太い,the thighs are fat
太い,太い〜,太いえだ,the thick branches
太い,太い〜,太いライン,a thick line
太い,太い〜,太いほう,the thicker one
お父さん,お父さんに〜,お父さんになる,to become a father
お父さん,お父さんに〜,お父さんにもらう,to receive something from Father
お父さん,お父さんに〜,お父さんにいう,to tell Father
お父さん,お父さんの〜,お父さんのしごと,Father's work
お父さん,お父さんの〜,お父さんのすがた,Father's figure
お父さん,お父さんの〜,お父さんのきもち,a father's feelings
お父さん,お父さんが〜,お父さんがいる,Father's there
お父さん,お父さんが〜,お父さんがする,Father does something
お父さん,お父さんが〜,お父さんがくれる,Father gives something
お父さん,〜のお父さん,うちのお父さん,our father
お父さん,〜のお父さん,友だちのお父さん,a friend's father
父,父に〜,父にもらう,to receive from my father
父,父に〜,父になる,to become a father
父,父に〜,父にいう,to tell my father
父,〜の父,父の父,my father's father
父,〜の父,天の父,Heavenly Father
父,〜の父,母の父,my mother's father
父,父の〜,父のしごと,my father's work
父,父の〜,父のすがた,my father's figure
父,父の〜,父の友人,my father's friends
少ない,〜少ない,とても少ない,very few
少ない,〜少ない,かなり少ない,fairly few
少ない,〜少ない,きわめて少ない,extremely few
少ない,〜が少ない,人が少ない,there are few people
少ない,〜が少ない,人口が少ない,the population is small
少ない,〜が少ない,リスクが少ない,the risk is low
五台,五台の〜,五台のベンツ,five Mercedes
五台,五台の〜,五台のバス,five busses
五台,五台の〜,五台のトラック,five trucks
外人,外人〜,外人むけ,aimed at foreigners
外人,外人〜,外人さん,foreigners
外人,外人〜,外人レスラー,foreign wrestlers
外人,外人の〜,外人の人,a foreign person
外人,外人の〜,外人の友だち,a foreigner's friend
外人,外人の〜,外人のカップル,a foreign couple
フランス人,フランス人の〜,フランス人の女の人,a French woman
フランス人,フランス人の〜,フランス人のファッション,French people's fashion
フランス人,フランス人の〜,フランス人のマダム,a French Madame
生,生で〜,生できく,to listen to live music
生,生で〜,生でたべる,to eat raw
生,生で〜,生であじわう,"to taste raw food, to enjoy music live"
生,生の〜,生のニンジン,raw carrots
生,生の〜,生のパイナップル,raw pineapple
生,生の〜,生のさかな,raw fish
生,生〜,生たまご,raw egg
生,生〜,生ごみ,"food scraps, kitchen waste"
生,生〜,生ビール,draft beer
友人,友人に〜,友人になる,to become friends
友人,友人に〜,友人にもらう,to receive something from a friend
友人,友人に〜,友人にきく,to ask a friend
友人,友人が〜,友人ができる,to make a friend
友人,友人が〜,友人がくれる,a friend gives me
友人,友人が〜,友人がいる,"to have a friend, there's a friend"
友人,友人の〜,友人のアドバイス,a friend's advice
友人,友人の〜,友人の一人,one of my friends
友人,友人の〜,友人のうち,my friend’s house
友人,〜の友人,父の友人,friends of my father
友人,〜の友人,母の友人,friends of my mother
友人,〜の友人,まわりの友人,friends around me
毛,〜の毛,かみの毛,human hair
毛,〜の毛,ヒツジの毛,sheep's wool
毛,〜の毛,ペットの毛,pet hair
毛,毛が〜,毛がぬける,the hair falls out
毛,毛が〜,毛がのびる,hair gets long
毛,毛が〜,毛がはえる,the hair grows
少女,少女の〜,少女のすがた,the figure of a girl
少女,少女の〜,少女のかお,the face of a girl
少女,少女の〜,少女の目,the eyes of the girl
少女,少女〜,少女コミック,comics for girls
少女,少女〜,少女マンガ,manga for girls
少女,少女〜,少女キャラ,a girl character
半,〜半,一才半,one and a half years old
半,〜半,一分半,one and a half minutes
半,〜半,二メートル半,two and a half meters
半分,半分に〜,半分に切る,to cut into halves
半分,半分に〜,半分にする,"to halve something, to split something into halves"
半分,半分に〜,半分になる,"to be halved, to be split in half"
半分,半分〜,半分づつ,half each
半分,半分〜,半分こ,sharing equally
半分,半分〜,半分ちかく,close to half
半分,〜の半分,のこりの半分,the half that's left
半分,〜の半分,人口の半分,half the population
半分,〜の半分,人生の半分,half of one's life
心,〜の心,おもいやりの心,compassion
心,〜の心,おもてなしの心,the spirit of hospitality
心,〜の心,人の心,"the human mind, human feelings"
心,心が〜,心がいたむ,"to be worried, to feel hurt"
心,心が〜,心がおちつく,to feel more relaxed
心,心が〜,心がおれる,to feel very discouraged
心,心に〜,心にひびく,to strike a chord
心,心に〜,心にのこる,to be unforgettable
心,心に〜,心にきめる,to be determined
心,心を〜,心をいやす,to be soothed
心,心を〜,心をひらく,to open one's heart
心,心を〜,心をうごかす,to touch someone's heart
心,心の〜,心のキズ,heartbreak
心,心の〜,心のゆとり,room in one's heart
心,心の〜,心のケア,"emotional care, emotional support"
こんにちは,〜こんにちは,あ、こんにちは,oh hello
こんにちは,〜こんにちは,みなさん、こんにちは,hello everyone
大切,大切な〜,大切なこと,what's important
大切,大切な〜,大切なもの,important things
大切,大切な〜,大切な人,an important person
大切,〜大切,すごく大切,so important
大切,〜大切,いちばん大切,the most important
大切,〜大切,とても大切,very important
大切,大切に〜,大切にする,to cherish
大切,大切に〜,大切に思う,to feel important
大切,大切に〜,大切になる,to become important
内,内〜,内ポケット,inside pocket
内,内〜,内がわ,inside
内,内〜,内まわり,"inner track, inner lane"
戸,〜の戸,トイレの戸,a toilet door
戸,〜の戸,へやの戸,the door of the room
戸,〜の戸,入り口の戸,an entrance door
戸,戸を〜,戸をひらく,to open the door
戸,戸を〜,戸をあける,to open the door
戸,戸を〜,戸をしめる,to close the door
戸,戸が〜,戸があく,a door opens
戸,戸が〜,戸がひらく,a door opens
戸,戸が〜,戸がしまる,a door closes
ビー玉,〜のビー玉,ラムネのビー玉,"the marble in a ""Ramune"" soft drink"
ビー玉,〜のビー玉,ガラスのビー玉,glass marbles
ビー玉,〜のビー玉,大きめのビー玉,large marbles
ビー玉,ビー玉が〜,ビー玉がおちる,the marbles drop
ビー玉,ビー玉が〜,ビー玉が入っている,there are marbles in it
ビー玉,ビー玉が〜,ビー玉がころがる,the marbles roll
ビー玉,ビー玉を〜,ビー玉をころがす,to roll marbles
ビー玉,ビー玉を〜,ビー玉をいれる,to put marbles in something
ビー玉,ビー玉を〜,ビー玉をつかう,to use marbles
母,母〜,母ブタ,a mother pig
母,母〜,母犬,a mother dog
母,母〜,母ネコ,a mother cat
母,母が〜,母がつくる,my mother makes something
母,母が〜,母がくる,my mother comes
母,母が〜,母がたおれる,"my mother falls over, my mother gets sick"
母,母の〜,母の母,my mother's mother
母,母の〜,母の手,my mother's hands
母,母の〜,母のすがた,my mother's figure
お母さん,お母さんが〜,お母さんがする,Mother does something
お母さん,お母さんが〜,お母さんがくれる,Mother gives something
お母さん,お母さんが〜,お母さんがいる,Mother's there
お母さん,お母さんに〜,お母さんになる,to become a mother
お母さん,お母さんに〜,お母さんに言う,to tell Mother
お母さん,お母さんに〜,お母さんにもらう,to receive something from Mother
お母さん,お母さんの〜,お母さんの心,Mother's heart
お母さん,お母さんの〜,お母さんのおなか,Mother's stomach
お母さん,お母さんの〜,お母さんの手,Mother's hand
市立,市立〜,市立としょかん,a municipal library
市立,市立〜,市立だいがく,a municipal university
市立,市立〜,市立びょういん,a city hospital
北,北へ〜,北へいく,to go to the north
北,北へ〜,北へすすむ,to proceed north
北,北へ〜,北へむかう,to head north
北,北に〜,北にすすむ,to proceed north
北,北に〜,北にむかう,to head north
北,北に〜,北にある,to be located to the north
北,北の〜,北の入り口,north entrance
北,北の〜,北の山,northern mountains
北,北の〜,北の方,"northward, facing north"
北口,北口に〜,北口にある,to be located at the north exit
北口,北口に〜,北口に出る,to go out the north exit
北口,北口に〜,北口にいる,to be at the north exit
今,今の〜,今の人,"the person we just met, people these days"
今,今の〜,今のシステム,the system now
今,今の〜,今の子,kids these days
今,今〜,今まで,until now
今,今〜,今でも,even now
今,今〜,今している,I'm doing it now
今,今〜,今やっている,I'm working on it now
今,今〜,今どこにいる？,Where are you now?
今,今〜,今から,from now
〜人,〜人,九人,nine people
〜人,〜人,七人,seven people
〜人,〜人,四人,four people
大人しい,大人しい〜,大人しい子,a quiet child
大人しい,大人しい〜,大人しい人,a quiet person
大人しい,大人しい〜,大人しい犬,an obedient dog
古い,〜古い,少し古い,a little old
古い,〜古い,かなり古い,very old
古い,〜古い,ちょっと古い,a bit old
古い,古い〜,古い友人,old friends
古い,古い〜,古いもの,old things
古い,古い〜,古いバージョン,an old version
十万,十万 + unit,十万ドル,a hundred thousand dollars
十万,十万 + unit,十万キロ,"a hundred thousand kilometers, a hundred thousand kilos"
十万,十万 + unit,十万ボルト,a hundred thousand volts
一台,〜一台,iPad一台,one iPad
一台,〜一台,パソコン一台,one computer
一台,〜一台,フェラーリ一台,one Ferrari
人生,人生の〜,人生のゴール,the goal of life
人生,人生の〜,人生のスタート,the start of life
人生,人生の〜,人生のパートナー,a life partner
人生,人生〜,人生プラン,a plan in life
人生,人生〜,人生そのもの,life itself
人生,人生〜,人生ゲーム,Game of Life board game
人生,〜の人生,人の人生,people's lives
人生,〜の人生,子どもの人生,the life of children
人生,〜の人生,今の人生,life now
人生,人生を〜,人生をかえる,to change one's life
人生,人生を〜,人生をたのしむ,to enjoy life
人生,人生を〜,人生をかける,to risk one's life
テーブルの上,テーブルの上に〜,テーブルの上にならべる,to arrange something on the table
テーブルの上,テーブルの上に〜,テーブルの上におく,to put something on the table
テーブルの上,テーブルの上に〜,テーブルの上に立つ,to stand on the table
テーブルの上,テーブルの上を〜,テーブルの上をかたづける,to tidy the tabletop
テーブルの上,テーブルの上を〜,テーブルの上をふく,to wipe the tabletop
テーブルの上,テーブルの上を〜,テーブルの上をきれいにする,to clean the tabletop
外,〜の外,いえの外,outside the house
外,〜の外,ドアの外,outside the door
外,〜の外,まどの外,outside the window
外,外に〜,外にいる,to be outside
外,外に〜,外にある,to be outside
外,外に〜,外に出る,to go outside
外,外で〜,外でたべる,to eat outside
外,外で〜,外であそぶ,to play outside
外,外で〜,外ではたらく,"to work outside, to work outside the home"
分,〜の分,ママの分,Mom's portion
分,〜の分,のこりの分,the part left over
分,〜の分,パパの分,Dad's portion
分,〜分,水分,water content
分,〜分,アルコール分,alcohol content
分,〜分,一人分,one person's portion
シアトル市,シアトル市に〜,シアトル市にある,to be in Seattle
シアトル市,シアトル市に〜,シアトル市にいる,to be in Seattle
シアトル市,シアトル市に〜,シアトル市にすむ,to live in Seattle
シアトル市,シアトル市の〜,シアトル市のウェブサイト,the City of Seattle's website
シアトル市,シアトル市の〜,シアトル市の人口,the population of Seattle
シアトル市,シアトル市の〜,シアトル市のマップ,a map of Seattle
中古,中古の〜,中古のパソコン,used computers
中古,中古の〜,中古のゲーム,used games
中古,中古の〜,中古のマンション,secondhand apartments
中古,中古〜,中古バイク,secondhand motorcycles
中古,中古〜,中古パソコン,used computers
中古,中古〜,中古マンション,secondhand apartments
日の出,日の出の〜,日の出のじかん,sunrise
日の出,日の出の〜,日の出のタイミング,the timing of sunrise
日の出,日の出の〜,日の出のシーン,a scene at sunrise
日の出,日の出を〜,日の出をみる,to watch the sunrise
日の出,日の出を〜,日の出をまつ,to wait for the sunrise
日の出,日の出〜,日の出ごろ,around the time of sunrise
日の出,日の出が〜,日の出がみたい,to want to see the sunrise
日の出,〜な日の出,きれいな日の出,a beautiful sunrise
日の出,〜な日の出,ドラマチックな日の出,a dramatic sunrise
中止,中止に〜,中止になる,to be canceled
中止,中止に〜,中止においこむ,to force something to be canceled
中止,中止に〜,中止にする,to call something off
中止,〜の中止,ツアーの中止,tour cancellation
中止,〜の中止,サービスの中止,discontinuation of services
中止,〜の中止,イベントの中止,cancellation of the event
用,〜用,子ども用,for use by children
用,〜用,大人用,for use by adults
用,〜用,トラベル用,for travel use
用,用が〜,用がある,"to have an errand to run, to have something to do"
用,用は〜,用はない,to have nothing to do
十台,〜十台,タクシー十台,ten cabs
十台,〜十台,スマホ十台,ten smartphones
十台,〜十台,ミニカー十台,"ten miniature cars, ten toy cars"
万,〜万,十万,a hundred thousand
万,〜万,一万,ten thousand
万,〜万,五十万,five hundred thousand
一万,一万 + unit,一万ポンド,ten thousand pounds
一万,一万 + unit,一万円,ten thousand yen
一万,一万 + unit,一万ドル,ten thousand dollars
今月,今月〜,今月いっぱい,all through this month
今月,今月〜,今月はじめ,the beginning of this month
今月,今月〜,今月二十五日,the twenty-fifth of this month
今月,今月の〜,今月の十六日,the sixteenth of this month
今月,今月の〜,今月のベストショット,best shot of the month
今月,今月の〜,今月のテーマ,theme of the month
これ,これは〜,これは大きい,this is big
これ,これは〜,これは川,this is a river
これ,これは〜,これは山,this is a mountain
これ,これが〜,これがいい,I like this one
これ,これが〜,これがほしい,I want this one
これ,これが〜,これがふじ山,this is Mt Fuji
これ,これを〜,これを一つ下さい,please give me one of these
これ,これを〜,これを下さい,please give me this one
これ,これを〜,これを一つ,one of these
生まれる,〜で生まれる,3402グラムで生まれる,born weighing 3402 grams
生まれる,〜で生まれる,日本で生まれる,born in Japan
生まれる,〜で生まれる,アメリカで生まれる,born in the U.S.
生まれる,〜が生まれる,子犬が生まれる,a puppy is born
生まれる,〜が生まれる,子どもが生まれる,a child is born
生まれる,〜が生まれる,アイディアが生まれる,an idea is born
切る,〜を切る,スイッチを切る,to turn off the switch
切る,〜を切る,木を切る,to cut down a tree
切る,〜を切る,でんわを切る,to hang up the phone
今日,今日は〜,今日はしない,I won't do it today
今日,今日は〜,今日はレッスンがある,I have a lesson today
今日,今日は〜,今日はシアトル市にいる,I'm in Seattle today
今日,今日も〜,今日もある,it’s there again today
今日,今日も〜,今日もがんばる,I'll do my best today too
今日,今日も〜,今日もいる,they are there again today
今日,今日〜,今日いただく,I'll have it today
今日,今日〜,今日まで,until today
今日,今日〜,今日から,from today
今日,今日の〜,今日のブログ,today's blog
今日,今日の〜,今日のテーマ,today's theme
今日,今日の〜,今日の3:30,Today at 3:30
する,〜をする,いいことをする,to do a good thing
する,〜をする,それをする,to do that
する,〜をする,アドバイスをする,to give a piece of advice
する,〜にする,きれいにする,to clean up
する,〜にする,口にする,"to mention, to eat, to drink"
する,〜にする,することにする,to decide to do
する,Negative Form,しない,not do
する,Negative Form,しません,not do
する,〜する,どうする,what to do
する,〜する,しっかりする,"to get it right, to be steady"
する,〜する,そうする,will do so
する,〜がする,スタッフがする,the staff will do
する,〜がする,だれかがする,someone will do
する,〜がする,あなたがする,you will do
太る,太る〜,太るメカニズム,a weight-gain mechanism
太る,太る〜,太る人,a person who gains weight
太る,太る〜,太るわけ,the reason for gaining weight
太る,〜太る,丸々太る,to grow plump
太る,〜太る,少し太る,to gain a little weight
太る,〜太る,ちょっと太る,to gain some weight
引く,〜を引く,手を引く,to wash one's hands of something
引く,〜を引く,ラインを引く,to draw a line
引く,〜を引く,目を引く,to catch one's eye
引く,〜が引く,水が引く,water recedes
引く,〜が引く,つなみが引く,tsunami recedes
引く,〜が引く,いたみが引く,pains subside
止める,〜を止める,手を止める,to stop doing something
止める,〜を止める,くるまを止める,to stop the car
止める,〜を止める,火を止める,to turn off the stove
用いる,〜を用いる,ツールを用いる,to use tools
用いる,〜を用いる,データを用いる,to use data
用いる,〜を用いる,コンピューターを用いる,to use a computer
二万,二万 + unit,二万ドル,twenty thousand dollars
二万,二万 + unit,二万マイル,twenty thousand miles
二万,二万 + unit,二万キロ,twenty thousand kilos
二台,〜二台,ノートパソコン二台,two laptops
二台,〜二台,プレイステーション二台,two PlayStations
二台,〜二台,スマートフォン二台,two smartphones
ベッドの下,ベッドの下を〜,ベッドの下をかたづける,to tidy under the bed
ベッドの下,ベッドの下を〜,ベッドの下をそうじする,to clean under the bed
ベッドの下,ベッドの下を〜,ベッドの下をみる,to look under the bed
ベッドの下,ベッドの下に〜,ベッドの下に入る,to crawl under the bed
ベッドの下,ベッドの下に〜,ベッドの下にかくれる,to hide under the bed
ベッドの下,ベッドの下に〜,ベッドの下にしまう,to place something under the bed
いつ,いつ〜,いつする,when to do something
いつ,いつ〜,いつやる,when to do something
いつ,いつの〜,いつのもの,a thing from when
いつ,いつの〜,いつのやつ,stuff from when
いつ,いつの〜,いつのヨーグルト,yogurt from when
いつ,いつから〜,いつから,from when
いつ,いつまで〜,いつまで,until when
広い,〜が広い,おでこが広い,the forehead is wide
広い,〜が広い,心が広い,"open-minded, generous"
広い,〜が広い,スペースが広い,spacious
広い,広い〜,広いところ,a spacious place
広い,広い〜,広い心,"an open mind, a generous heart"
広い,広い〜,広いスペース,a large space
冬,〜冬,さむい冬,a cold winter
冬,〜冬,きびしい冬,a severe winter
冬,〜冬,ながい冬,a long winter
冬,冬に〜,冬に入る,to enter winter
冬,冬に〜,冬になる,to become winter
冬,冬に〜,冬にそなえる,to prepare for winter
冬,冬の〜,冬のボーナス,a winter bonus
冬,冬の〜,冬の日本,Japan in winter
冬,冬の〜,冬の山,mountains in winter
冬,冬〜,冬うまれ,born in winter
冬,冬〜,冬キャベツ,winter cabbage
冬,冬〜,冬やすみ,the winter vacation
女の人,女の人と〜,女の人としゃべる,to chat with a woman
女の人,女の人と〜,女の人とチャットする,to chat with a woman
女の人,女の人と〜,女の人とはなす,to talk with a woman
女の人,女の人の〜,女の人のイラスト,a woman's illustration
女の人,女の人の〜,女の人の手,a woman's hand
女の人,女の人の〜,女の人の目,a woman's eyes
女の人,女の人が〜,女の人が立つ,a woman stands up
女の人,女の人が〜,女の人がいる,there's a woman
女の人,女の人が〜,女の人がこわい,scared of women
女の人,〜の女の人,シアトル市の女の人,"a woman from Seattle, the woman in Seattle"
女の人,〜の女の人,フランス人の女の人,a French woman
女の人,〜の女の人,あそこの女の人,the woman over there
