vocab,pattern_name,english,japanese
楽,楽に〜,楽にする,to take it easy
楽,楽に〜,楽にできる,can take it easy
楽,楽な〜,楽な道,the easy path
楽,楽な〜,楽な方,the easy way
楽,楽な〜,楽なしごと,easy work
全く,全く〜,全く知らない,to not know at all
全く,全く〜,全く分からない,"to have no idea, to not understand at all"
全く,全く〜,全くできない,cannot do at all
会話,会話を〜,会話を思い出す,to recall a conversation
会話,会話を〜,会話をする,to have a conversation
会話,会話を〜,会話をつづける,to continue a conversation
会話,会話が〜,会話がはずむ,the conversation gets lively
会話,会話が〜,会話ができる,to be able to converse
会話,会話が〜,会話がある,there is conversation
医者,医者の〜,医者のことば,words of a doctor
医者,医者の〜,医者のはなし,doctor's talk
医者,医者の〜,医者のしごと,job of a doctor
医者,お医者,お医者さま,doctor
医者,お医者,お医者さんごっこ,playing doctor
医者,お医者,お医者さん,doctor
医者,医者に〜,医者にかかる,to consult a doctor
医者,医者に〜,医者になる,to become a doctor
医者,医者に〜,医者に行く,to go to the doctor
医者,医者が〜,医者が来る,the doctor comes
医者,医者が〜,医者が言う,the doctor says
医者,医者が〜,医者がする,the doctor does
役目,役目を〜,役目をまっとうする,to fulfill one's duty
役目,役目を〜,役目をもらう,to receive a role
役目,役目を〜,役目を考える,to think about someone's role
役目,〜の役目,クッションの役目,the role of a cushion
役目,〜の役目,リーダーの役目,the role of a leader
役目,〜の役目,自分の役目,one's role
東口,東口に〜,東口にある,to be at the east exit
東口,東口に〜,東口にいる,to be at the east exit
東口,東口に〜,東口に出る,to exit to the east gate
電気,電気を〜,電気をけす,to turn off the light
電気,電気を〜,電気をつかう,to use electricity
電気,電気を〜,電気をつける,to turn on the light
電気,電気〜,電気代,electricity bill
電気,電気〜,電気会社,electric company
電気,電気〜,電気店,an electrical appliance store
電力,電力を〜,電力をつかう,to use electricity
電力,電力を〜,電力をおさえる,to conserve electricity
電力,電力を〜,電力を生み出す,to generate electricity
電力,電力〜,電力メーター,electric meter
電力,電力〜,電力会社,electric power company
電力,電力〜,電力不足,insufficient electric power
電子,電子〜,電子カルテ,electronic medical record
電子,電子〜,電子メール,email
電子,電子〜,電子レンジ,microwave
絵文字,絵文字を〜,絵文字を入れる,to put in emoji
絵文字,絵文字を〜,絵文字を入力する,to input emoji
絵文字,絵文字を〜,絵文字をつかう,to use emoji
工学者,工学者が〜,工学者がいる,there is an engineer
工学者,工学者が〜,工学者が言う,the engineer says
工学者,工学者が〜,工学者がする,the engineer does
工学者,工学者に〜,工学者になる,to become an engineer
入場,入場〜,入場曲,entrance music
入場,入場〜,入場口,entrance
入場,入場〜,入場ゲート,entrance gate
入場,ご入場〜,ご入場できる,to be able to enter
入場,ご入場〜,ご入場ください,please enter
入場,ご入場〜,ご入場いただく,to have someone enter
毎朝,毎朝の〜,毎朝のあいさつ,every morning greetings
毎朝,毎朝の〜,毎朝のジョギング,every morning jogging
毎朝,毎朝の〜,毎朝のミーティング,every morning meetings
毎朝,毎朝〜,毎朝する,to do every morning
毎朝,毎朝〜,毎朝食べる,to eat every morning
毎朝,毎朝〜,毎朝見る,to look at every morning
工場,〜工場,町工場,small factory in town
工場,〜工場,ビール工場,beer factory
工場,〜工場,海外工場,overseas factory
工場,工場で〜,工場で行う,to carry out at a factory
工場,工場で〜,工場で作る,to make at a factory
工場,工場で〜,工場ではたらく,to work at a factory
工場,工場を〜,工場を見学する,to tour the factory
工場,工場を〜,工場を見る,to look at a factory
工場,工場を〜,工場を作る,to build a factory
工場,工場の〜,工場の見学,tour of the factory
工場,工場の〜,工場のライン,factory line
工場,工場の〜,工場の人,factory worker
工場,工場〜,工場長,factory manager
工場,工場〜,工場見学,factory tour
工場,工場〜,工場システム,factory system
名所,名所を〜,名所をめぐる,to go around famous places
名所,名所を〜,名所を見る,to see a famous place
名所,名所を〜,名所を回る,to go around famous places
名所,〜の名所,花見の名所,famous place for viewing cherry blossoms
名所,〜の名所,アジサイの名所,famous place for hydrangeas
名所,〜の名所,花の名所,famous place for flowers
楽しい,楽しい〜,楽しいこと,fun thing
楽しい,楽しい〜,楽しい時間,fun time
楽しい,楽しい〜,楽しいもの,something fun
楽しい,〜が楽しい,生活が楽しい,life is fun
楽しい,〜が楽しい,しごとが楽しい,work is fun
楽しい,〜が楽しい,人生が楽しい,life is fun
もしもし,もしもし〜,もしもし、ジャック？,"Hello, Jack?"
もしもし,もしもし〜,もしもし、山田です。,"Hello, this is Yamada."
もしもし,もしもし〜,もしもし、オレ。,"Hello, it's me."
ここ,ここで〜,ここで食べる,to eat here
ここ,ここで〜,ここでいい,here's good
ここ,ここで〜,ここで止める,to stop here
ここ,ここに〜,ここにある,to be here
ここ,ここに〜,ここにいる,to be here
ここ,ここは〜,ここはどこ,"where's this, where am I"
ここ,ここは〜,ここはさむい,it's cold here
ここ,ここは〜,ここはアメリカ,this is America
ここ,ここが〜,ここがいい,I like it here
北海道,北海道に〜,北海道に行く,to go to Hokkaido
北海道,北海道に〜,北海道にある,to be in Hokkaido
北海道,北海道に〜,北海道にいる,to be in Hokkaido
馬,馬が〜,馬がいる,there is a horse
馬,馬が〜,馬が来る,the horse comes
馬,馬が〜,馬が走る,the horse runs
馬,馬の〜,馬の耳,horse's ears
馬,馬の〜,馬の首,horse's neck
馬,馬の〜,馬の口,horse's mouth
馬,馬を〜,馬を見る,to look at a horse
馬,馬を〜,馬を走らせる,to gallop a horse
馬,馬を〜,馬を引く,to lead a horse
馬力,馬力を〜,馬力をかける,"to apply all one’s energy to something, to put on speed"
馬力,馬力を〜,馬力を上げる,to increase the horsepower
馬力,馬力を〜,馬力をアップする,to up the horsepower
馬力,〜馬力,二十馬力,twenty horsepower
馬力,〜馬力,１５０万馬力,1.5 million horsepower
馬力,〜馬力,エンジン馬力,engine horsepower
人間,人間〜,人間以外,other than human
人間,人間〜,人間社会,human society
人間,人間〜,人間工学,"ergonomics, human engineering"
人間,人間の〜,人間の生活,human life
人間,人間の〜,人間の心,human heart
人間,人間の〜,人間の体,human body
大役,大役を〜,大役をこなす,to carry out an important task
大役,大役を〜,大役をいただく,to be given an important task
大役,大役を〜,大役をはたす,to accomplish an important task
間,〜の間,AとBの間,between A and B
間,〜の間,茶の間,"a living room, a room for tea ceremony"
間,〜の間,一生の間,during one's lifetime
間,〜の間,冬の間,during the winter
間,間に〜,間にある,to be in between
間,間に〜,間に入る,"to go in between, to intervene"
間,間に〜,間にいる,to be in between
間,〜間,あっと言う間,"in the blink of an eye, the time it takes to say ""Ah!"""
究明,究明を〜,究明をする,to conduct an investigation
究明,究明を〜,究明をめざす,to strive to bring a matter to light
究明,究明を〜,究明を行う,to carry out an investigation
前回,前回の〜,前回のコラム,last time's column
前回,前回の〜,前回のブログ,previous blog entry
前回,前回の〜,前回の話,previous story
長さ,〜の長さ,ウデの長さ,length of arms
長さ,〜の長さ,たての長さ,vertical length
長さ,〜の長さ,足の長さ,"length of one's foot, length of one's leg"
生地,〜生地,パイ生地,pie dough
生地,〜生地,デニム生地,denim fabric
生地,〜生地,ピザ生地,pizza dough
生地,生地の〜,生地のデザイン,fabric design
生地,生地の〜,生地の色,fabric color
生地,生地の〜,生地のよごれ,fabric stain
生地,〜の生地,ピザの生地,pizza dough
生地,〜の生地,パンの生地,bread dough
生地,〜の生地,スーツの生地,suit fabric
生地,生地を〜,生地を作る,to make dough
生地,生地を〜,生地をえらぶ,to choose a fabric
生地,生地を〜,生地をこねる,to knead dough
数学,数学の〜,数学のテスト,math test
数学,数学の〜,数学の本,math book
数学,数学の〜,数学の先生,math teacher
数学,数学を〜,数学を用いる,to use math
数学,数学を〜,数学を学ぶ,to learn math
数学,数学を〜,数学を教える,to teach math
医学,医学〜,医学生,medical student
医学,医学〜,医学研究,medical research
医学,医学〜,医学者,medical doctor
医学,医学の〜,医学の考え方,medical school's way of thinking
医学,医学の〜,医学の研究,medical research
医学,医学の〜,医学の道,the medical path
医大,〜医大,女子医大,women's medical college
医大,〜医大,国立医大,national medical school
医大,〜医大,私立医大,private medical school
医大,医大の〜,医大の先生,doctor at the medical school
医大,医大の〜,医大の外来,outpatient of the medical school
医大,医大の〜,医大の学生,medical school student
地中海,地中海の〜,地中海のどこか,somewhere in the Mediterranean
地中海,地中海の〜,地中海の魚,Mediterranean fish
地中海,地中海の〜,地中海の町,Mediterranean town
地中海,地中海〜,地中海レストラン,Mediterranean restaurant
地中海,地中海〜,地中海トマト,Mediterranean tomato
地中海,地中海〜,地中海クルーズ,Mediterranean cruise
君主国,〜君主国,ハプスブルク君主国,Habsburg Monarchy
朝,朝から〜,朝からする,to do something from the morning onwards
朝,朝から〜,朝から食べる,to start eating in the morning
朝,朝から〜,朝からいる,to be present from the morning onwards
朝,朝の〜,朝のラッシュ,morning rush
朝,朝の〜,朝のあいさつ,morning greetings
朝,朝の〜,朝のニュース,morning news
朝,朝〜,朝シャン,washing one’s hair in the morning
朝,朝〜,朝ごはん,breakfast
朝,朝〜,朝イチ,first thing in the morning
朝日,朝日を〜,朝日をあびる,to bask in the morning sun
朝日,朝日を〜,朝日をおがむ,to reverently look at the morning sun
朝日,朝日を〜,朝日を見る,to look at the morning sun
朝日,朝日が〜,朝日がのぼる,the morning sun rises
朝日,朝日が〜,朝日が入る,the morning sun comes in
朝日,朝日が〜,朝日が当たる,the morning sun shines on something
音楽,音楽を〜,音楽を作る,to create music
音楽,音楽を〜,音楽をきく,to listen to music
音楽,音楽を〜,音楽をかける,to put on music
音楽,音楽〜,音楽教室,music classroom
音楽,音楽〜,音楽大学,music university
音楽,音楽〜,音楽ファイル,music file
名前,〜の名前,自分の名前,one's own name
名前,〜の名前,人の名前,person's name
名前,〜の名前,店の名前,name of a store
名前,名前を〜,名前を付ける,to name
名前,名前を〜,名前をよぶ,to call someone by name
名前,名前を〜,名前をかく,to write a name
名前,名前が〜,名前がない,does not have a name
名前,名前が〜,名前が分かる,to know the name
名前,名前が〜,名前がある,has a name
当たり前,当たり前に〜,当たり前にする,to do naturally
当たり前,当たり前に〜,当たり前にできる,can naturally do
当たり前,当たり前に〜,当たり前になる,to become natural
当たり前,当たり前の〜,当たり前の考え,an obvious thought
当たり前,当たり前の〜,当たり前の話,an obvious matter
当たり前,当たり前の〜,当たり前の生活,normal life
次回,次回の〜,次回のイベント,next event
次回,次回の〜,次回のレッスン,next lesson
次回,次回の〜,次回のテーマ,the theme for next time
次回,次回は〜,次回は見る,to watch next time
次回,次回は〜,次回はする,to do next time
次回,次回は〜,次回は行く,to go next time
お知らせ,〜のお知らせ,キャンペーンのお知らせ,notice of a campaign
お知らせ,〜のお知らせ,セールのお知らせ,notice of a sale
お知らせ,〜のお知らせ,イベントのお知らせ,event notification
お知らせ,お知らせが〜,お知らせがとどく,a notice arrives
お知らせ,お知らせが〜,お知らせがある,there is a notification
お知らせ,お知らせが〜,お知らせが来る,a notice arrives
お知らせ,お知らせを〜,お知らせをする,to notify
お知らせ,お知らせを〜,お知らせをアップする,to upload a notice
お知らせ,お知らせを〜,お知らせを見る,to look at a notice
番号,番号を〜,番号を入力する,to enter a number
番号,番号を〜,番号を教える,to give a number
番号,番号を〜,番号をダイヤルする,to dial a number
番号,〜番号,電話番号,phone number
番号,〜番号,シリアル番号,serial number
番号,〜番号,カード番号,card number
数,数を〜,数をこなす,"deal with a large number, to accumulate a lot of experience"
数,数を〜,数を見る,to look at the number
数,数を〜,数を数える,to count
数,〜の数,学生の数,the number of students
数,〜の数,人の数,number of people
数,〜の数,スタッフの数,the number of staff
一番,一番〜,一番高い,"most high, most expensive"
一番,一番〜,一番いい,best
一番,一番〜,一番多い,most numerous
二番,二番〜,二番手,second place
二番,二番〜,二番まで,up to number two
二番,二番〜,二番目,second
数字,数字を〜,数字を学ぶ,to learn the numbers
数字,数字を〜,数字を入力する,to input a number
数字,数字を〜,数字をかく,to write a number
反対,反対に〜,反対にする,to reverse something
反対,反対に〜,反対に見える,"to look like the opposite, to have something look backwards"
反対,反対に〜,反対になる,to become the other way around
反対,反対〜,反対向き,facing the opposite direction
反対,反対〜,反対回り,turning in the opposite direction
反対,反対〜,反対方向,the opposite direction
反対,反対の〜,反対の声,voices of opposition
反対,反対の〜,反対の方向,opposite direction
反対,反対の〜,反対の手,opposite hand
向こう,〜の向こう,ドアの向こう,the other side of the door
向こう,〜の向こう,海の向こう,the other side of the ocean
向こう,〜の向こう,ガラスの向こう,the other side of the glass
向こう,向こうの〜,向こうの人,the person over there
向こう,向こうの〜,向こうの山,the mountain over there
向こう,向こうの〜,向こうの家,the house over there
向こう,向こうに〜,向こうに見える,can see over there
向こう,向こうに〜,向こうにいる,to be on the other side
向こう,向こうに〜,向こうにある,to be on the other side
向こう,向こうから〜,向こうから来る,to come from the other side
向こう,向こうから〜,向こうからきこえる,to be able to hear from over there
向こう,向こうから〜,向こうからやって来る,to come from the other side
私自身,私自身〜,私自身びっくりしている,I am surprised myself
私自身,私自身〜,私自身分からない,I don't know myself
私自身,私自身〜,私自身ふしぎだ,I wonder myself
絵,〜の絵,下の絵,painting below
絵,〜の絵,自分の絵,one's own painting
絵,〜の絵,左の絵,painting on the left
絵,絵に〜,絵になる,to be picture-perfect
絵,絵に〜,絵にする,to make into a painting
絵,絵に〜,絵にかく,to draw on a picture
絵,絵を〜,絵を見る,to look at a painting
絵,絵を〜,絵をかく,to draw a picture
絵,絵を〜,絵を見せる,to show a painting
投手,投手の〜,投手の手,pitcher's hand
投手,投手の〜,投手の名前,pitcher's name
投手,投手の〜,投手のピッチング,pitcher's pitching
投手,投手が〜,投手が立つ,pitcher stands
投手,投手が〜,投手が打つ,pitcher hits
投手,投手が〜,投手が投げる,pitcher throws
投手,〜投手,ベテラン投手,experienced pitcher
投手,〜投手,右投手,right-handed pitcher
投手,〜投手,左投手,left-handed pitcher
所,〜所,住む所,place to live
所,〜所,食べる所,place to eat
所,〜所,いい所,a good place
場所,場所を〜,場所を決める,to decide on a place
場所,場所を〜,場所を作る,to make space
場所,場所を〜,場所を見つける,to find a place
場所,〜の場所,他の場所,other place
場所,〜の場所,トイレの場所,location of the toilet
場所,〜の場所,元の場所,former place
点数,点数を〜,点数をとる,to get a score
点数,点数を〜,点数を上げる,to improve one's score
点数,点数を〜,点数を付ける,to grade
交番,交番の〜,交番の近く,near the police box
交番,交番の〜,交番の前,in front of the police box
交番,交番の〜,交番のおまわりさん,policeman at a police box
交番,交番に〜,交番にとどける,to deliver to the police box
交番,交番に〜,交番に行く,to go to the police box
交番,交番に〜,交番にいる,to be at the police box
池,池に〜,池に入る,to enter the pond
池,池に〜,池にいる,to be at the pond
池,池に〜,池に行く,to go to the pond
池,〜の池,人工の池,man-made pond
池,〜の池,近くの池,nearby pond
池,〜の池,二つの池,two ponds
池,池の〜,池のほとり,the edge of the pond
池,池の〜,池の水,pond water
池,池の〜,池のまわり,around the pond
私立大学,私立大学に〜,私立大学に入る,to get into a private university
私立大学,私立大学に〜,私立大学に行く,to go to a private university
私立大学,私立大学に〜,私立大学に入学する,"to be admitted to a private university, to enroll in a private university"
番組,番組を〜,番組を見る,to watch a program
番組,番組を〜,番組をえらぶ,to choose a program
番組,番組を〜,番組を作る,to create a program
番組,〜番組,ニュース番組,news program
番組,〜番組,ラジオ番組,radio program
番組,〜番組,テレビ番組,television program
役人,〜の役人,市の役人,city official
役人,〜の役人,村の役人,village official
役人,〜の役人,国の役人,government official
役人,役人の〜,役人の目,eye of a public official
役人,役人の〜,役人の人,public official
役人,役人の〜,役人の手,hand of a public official
役人,お役人〜,お役人さま,public official
役人,お役人〜,お役人さん,public official
役人,お役人〜,お役人さんたち,public officials
役人,役人が〜,役人がやる,the public official does
役人,役人が〜,役人がいる,there is a public official
役人,役人が〜,役人がする,the public official does
研究,〜研究,自由研究,independent research
研究,〜研究,科学研究,science research
研究,〜研究,本研究,this research
研究,研究〜,研究グループ,research group
研究,研究〜,研究センター,research center
研究,研究〜,研究者,researcher
研究,研究を〜,研究をつづける,to continue research
研究,研究を〜,研究をする,to do research
研究,研究を〜,研究を行う,to carry out research
住人,〜の住人,アパートの住人,residents of the apartment
住人,〜の住人,前の住人,the previous resident
住人,〜の住人,マンションの住人,resident of the apartment building
住人,住人が〜,住人がいる,there is a resident
住人,住人が〜,住人がする,the resident does
住人,住人が〜,住人が来る,the resident is coming
道,〜の道,一つの道,one road
道,〜の道,それぞれの道,each road
道,〜の道,自分の道,one's own path
道,道を〜,道を歩く,to walk down a street
道,道を〜,道をえらぶ,to choose a path
道,道を〜,道をすすむ,"to advance down the street, to go forward on one’s own path"
役,役に〜,役になりきる,to completely assume the role of
役,役に〜,役に立つ,to be useful
役,役に〜,役に立てる,can be useful
役,お役〜,お役に立ちたい,to wish to be of service
役,お役〜,お役に立てる,able to be of service
役,お役〜,お役に立つ,to be of service
役,〜役,先生役,role of teacher
役,〜役,まとめ役,"a coordinator, a mediator"
役,〜役,火付け役,"an instigator, an originator"
役,〜の役,ドラマの役,role in a drama
役,〜の役,ポーカーの役,a poker hand
役,〜の役,おばあさんの役,role of the grandmother
役,役を〜,役をやる,to do a role
役,役を〜,役をする,to do a role
役,役を〜,役をもらう,to receive a role
円い,円い〜,円いテーブル,a round table
円い,円い〜,円い形,a round shape
円い,円い〜,円いコイン,a circular coin
学者,学者が〜,学者が言う,the scholar says
学者,学者が〜,学者がいる,there is a scholar
学者,学者が〜,学者がする,the scholar does
学者,〜学者,心理学者,psychologist
学者,〜学者,社会学者,sociologist
学者,〜学者,考古学者,archeologist
数年,数年〜,数年間,several years
数年,数年〜,数年先,several years ahead
数年,数年〜,数年前,several years ago
対決,〜対決,兄弟対決,"sibling showdown, sibling rivalry"
対決,〜対決,ライバル対決,rival showdown
対決,〜対決,ゲーム対決,video game showdown
対決,対決を〜,対決をする,to face off
対決,対決を〜,対決をくり広げる,to engage in a showdown
対決,対決を〜,対決を見る,to watch a showdown
歩道,歩道を〜,歩道を走る,to run on the sidewalk
歩道,歩道を〜,歩道をわたる,to cross the sidewalk
歩道,歩道を〜,歩道を歩く,to walk on the sidewalk
おやつ,おやつを〜,おやつを食べる,to eat a snack
おやつ,おやつを〜,おやつを作る,to make snacks
おやつ,おやつを〜,おやつをあげる,to give someone a snack
おやつ,〜のおやつ,子どものおやつ,children's snacks
おやつ,〜のおやつ,今日のおやつ,today's snacks
おやつ,〜のおやつ,手作りのおやつ,homemade snacks
おやつ,おやつの〜,おやつの代わり,a substitute for a snack
おやつ,おやつの〜,おやつのカロリー,calories in snacks
おやつ,おやつの〜,おやつのレシピ,snack recipes
おやつ,おやつに〜,おやつに出す,to serve something as a snack
おやつ,おやつに〜,おやつにする,"to take a snack break, to serve something as a snack"
おやつ,おやつに〜,おやつに食べる,to eat something as a snack
間もなく,間もなく〜,間もなくスタートする,will start soon
間もなく,間もなく〜,間もなくはじまる,to start soon
間もなく,間もなく〜,間もなく生まれる,will be born soon
南米,南米に〜,南米にいる,to be in South America
南米,南米に〜,南米にある,to be in South America
南米,南米に〜,南米に行く,to go to South America
南口,南口に〜,南口に出る,to exit to the south gate
南口,南口に〜,南口にいる,to be at the south exit
南口,南口に〜,南口にある,to be at the south exit
南口,南口から〜,南口から出る,to go out from the south exit
南口,南口から〜,南口からあるく,to walk from the south exit
南口,南口から〜,南口から入る,to enter from the south entrance
空間,空間を〜,空間を作り出す,to create space
空間,空間を〜,空間を作る,to make space
空間,空間を〜,空間を作り上げる,to make space
まだ,まだ〜,まだできる,still can
まだ,まだ〜,まだ分からない,don't know yet
まだ,まだ〜,まだある,something is still there
科目,科目を〜,科目を教える,to teach a subject
科目,科目を〜,科目をえらぶ,to select a subject
科目,科目を〜,科目を学ぶ,to learn a subject
代わり,代わりに〜,代わりにつかう,to use as a substitute
代わり,代わりに〜,代わりになる,to be a substitute
代わり,代わりに〜,代わりにする,to have as a substitute
代わり,〜の代わり,水の代わり,substitute for water
代わり,〜の代わり,自分の代わり,substitute for oneself
代わり,〜の代わり,人の代わり,substitute for a person
代わり,代わりの〜,代わりの人,a substitute
代わり,代わりの〜,代わりの先生,a substitute teacher
代わり,代わりの〜,代わりの休み,make-up day off
代わり,代わりを〜,代わりをさがす,to search for a replacement
代わり,代わりを〜,代わりをたのむ,to ask for a replacement
代わり,代わりを〜,代わりをする,to take someone's place
代わり,〜代わり,あいさつ代わり,instead of a greeting
代わり,〜代わり,その代わり,"instead of that, in exchange"
代わり,〜代わり,メモ代わり,"substitute for notepaper, substitute for notes"
代わり,お代わり〜,お代わりできる,to be able to have another helping of food
代わり,お代わり〜,お代わりがある,there is another helping of food
代わり,お代わり〜,お代わりする,to have another helping of food
電話,電話〜,電話ボックス,phone box
電話,電話〜,電話番号,phone number
電話,電話〜,電話代,telephone bill
電話,電話を〜,電話をする,to make a phone call
電話,電話を〜,電話をかける,to make a phone call
電話,電話を〜,電話を切る,to hang up the phone
電話,〜電話,テレビ電話,video call
電話,〜電話,コードレス電話,cordless phone
電話,〜電話,アナログ電話,analog phone
身体,身体の〜,身体のバランス,balance of the body
身体,身体の〜,身体のゆがみ,distortion of the body
身体,身体の〜,身体のうごき,body movement
身体,身体を〜,身体をほぐす,to relax one's body
身体,身体を〜,身体をうごかす,to move one's body
身体,身体を〜,身体をあたためる,to warm one's body
人数,〜の人数,スタッフの人数,number of staff
人数,〜の人数,クラスの人数,number of students in the class
人数,〜の人数,学生の人数,number of students
人数,〜人数,少人数,small number of people
人数,〜人数,大人数,large number of people
人数,ご人数,ご人数,number of people
人数,人数〜,人数分,enough for the number of people
人数,人数〜,人数不足,not enough people
この前,この前〜,この前食べた,ate the other day
この前,この前〜,この前見た,saw the other day
この前,この前〜,この前会った,met the other day
引き分け,引き分けに〜,引き分けにおわる,to end in a tie
引き分け,引き分けに〜,引き分けになる,to end in a tie
引き分け,引き分けに〜,引き分けにする,to make a tie
時間,時間が〜,時間がかかる,to take time
時間,時間が〜,時間がある,there is time
時間,時間が〜,時間がない,there is no time
時間,時間を〜,時間をかける,to spend time
時間,時間を〜,時間を作る,to make time
時間,時間を〜,時間をつかう,to use the time to do something
答える,〜に答える,アンケートに答える,to answer a questionnaire
答える,〜に答える,インタビューに答える,to answer an interview
答える,〜に答える,正直に答える,to answer honestly
出来上がる,〜が出来上がる,ドレスが出来上がる,the dress is finished
出来上がる,〜が出来上がる,ケーキが出来上がる,the cake is ready
出来上がる,〜が出来上がる,絵が出来上がる,the painting is finished
交じる,〜に交じる,学生に交じる,to join a group of students
交じる,〜に交じる,大人に交じる,to join a group of adults
