vocab,pattern_name,english,japanese
上司,上司の〜,上司の言葉,the boss's words
上司,上司の〜,上司の立場,the boss's position
上司,上司の〜,上司の命令,the boss's order
岩,岩を〜,岩を見る,to look at a boulder
岩,岩を〜,岩を登る,to climb a boulder
岩,岩を〜,岩をくだく,to break a boulder
岩,岩に〜,岩に当たる,to hit a boulder
岩,岩に〜,岩に登る,to climb a boulder
岩,岩に〜,岩にぶつかる,to run into a boulder
岩,岩が〜,岩がごろごろしている,rocks are scattered all over the place
岩,岩が〜,岩が見える,can see a boulder
岩,岩が〜,岩がある,there is a boulder
岩,岩の〜,岩の間,in between boulders
岩,岩の〜,岩の下,underneath a boulder
岩,岩の〜,岩のすき間,the gap between boulders
岩,岩〜,岩だらけ,"rocky, boulders all over the place"
岩,岩〜,岩登り,rock climbing
岩,岩〜,岩かげ,shade of a boulder
英国,英国に〜,英国にある,to be in England
英国,英国に〜,英国に行く,to go to England
英国,英国に〜,英国にいる,to be in England
英国,英国の〜,英国のマナー,English manners
英国,英国の〜,英国の女王,the Queen of England
英国,英国の〜,英国の王,the King of England
仏,仏の〜,仏の道,"the way of the Buddha, the teachings of Buddha"
仏,仏の〜,仏の教え,the teachings of Buddha
仏,仏の〜,仏の世界,the world of Buddha
仏,仏〜,仏さん,Buddha
仏,仏〜,仏たち,Buddhas
仏,仏〜,仏様,Buddha
仏,仏に〜,仏にすがる,"to cling to Buddha, to rely on Buddha"
仏,仏に〜,仏に会う,to meet Buddha
仏,仏に〜,仏に成る,"to die, to achieve nirvana"
仏,仏を〜,仏をおがむ,"to pay one's respects to Buddha, to reverently look at Buddha"
仏,仏を〜,仏を信じる,to believe in Buddha
仏,仏を〜,仏を見る,to look at Buddha
仏教,仏教を〜,仏教を信じる,to believe in Buddhism
仏教,仏教を〜,仏教を学ぶ,to study Buddhism
仏教,仏教を〜,仏教を広める,to spread Buddhism
仏教,仏教が〜,仏教が伝わる,Buddhism is transmitted
仏教,仏教が〜,仏教が広まる,Buddhism spreads
仏教,仏教が〜,仏教が生まれる,Buddhism was born
仏教,〜仏教,初期仏教,Early Buddhism
仏教,〜仏教,小乗仏教,"Hinayana Buddhism, Theravada Buddhism"
仏教,〜仏教,大乗仏教,Mahayana Buddhism
仏教,仏教の〜,仏教の教え,Buddhist teachings
仏教,仏教の〜,仏教の言葉,words of Buddhism
仏教,仏教の〜,仏教の世界,world of Buddhism
計算,〜計算,カロリー計算,calorie calculation
計算,〜計算,コスト計算,cost calculation
計算,〜計算,料金計算,fee calculation
計算,計算〜,計算方法,how to calculate something
計算,計算〜,計算通り,just as calculated
計算,計算〜,計算式,a mathematical formula
計算,〜の計算,期間の計算,time period calculation
計算,〜の計算,料金の計算,fee calculation
計算,〜の計算,時間の計算,time calculation
計算,計算を〜,計算を行う,to perform calculations
計算,計算を〜,計算をする,to calculate
計算,計算を〜,計算を始める,to start calculating
猫,猫の〜,猫の場合,in the case of cats
猫,猫の〜,猫の手,front paw of a cat
猫,猫の〜,猫の目,eyes of a cat
猫,猫が〜,猫が死ぬ,the cat dies
猫,猫が〜,猫が食べる,the cat eats
猫,猫が〜,猫がいる,there is a cat
猫,〜猫,犬猫,dogs and cats
猫,〜猫,黒猫,black cat
猫,〜猫,母猫,mother cat
猫,猫を〜,猫をさがす,to search for a cat
猫,猫を〜,猫を見る,to look at a cat
猫,猫を〜,猫をかう,to keep a cat as a pet
猫,猫〜,猫たち,cats
猫,猫〜,猫ちゃん,kitty
猫,猫〜,猫さん,cat
世紀,〜世紀,二十世紀,twentieth century
世紀,〜世紀,新世紀,new century
世紀,〜世紀,半世紀,half century
式,式を〜,式を見る,to view the formula
式,式を〜,式を使う,to use a formula
式,式を〜,式をあげる,to hold a ceremony
式,〜の式,自分の式,one's own ceremony
式,〜の式,計算の式,formula for a calculation
式,〜の式,妹の式,one's sister's ceremony
式,式の〜,式の三日前,three days before the ceremony
式,式の〜,式の計算,formula calculation
式,式の〜,式の一番最後,the very end of the ceremony
変化,変化を〜,変化をもたらす,to bring about a change in something
変化,変化を〜,変化をする,to change
変化,変化を〜,変化を感じる,to feel a change
変化,変化が〜,変化が起こる,a change occurs
変化,変化が〜,変化がある,there is a change
変化,変化が〜,変化がない,there is no change
変化,〜の変化,時代の変化,the changing times
変化,〜の変化,体の変化,bodily change
変化,〜の変化,社会の変化,societal change
晴れ,晴れが〜,晴れが多い,there are many days with clear weather
晴れ,晴れが〜,晴れが少ない,there aren't many days with clear weather
晴れ,晴れが〜,晴れがつづく,clear weather continues
晴れ,晴れ〜,晴れマーク,sunny icon (used in weather forecasts)
晴れ,晴れ〜,晴れ女,a woman who seems to bring the sun out when present
晴れ,晴れ〜,晴れ男,a man who seems to bring the sun out when present
晴れ,晴れの〜,晴れのすがた,"a person's appearance during an important formal occasion, a person's appearance during a moment of triumph"
晴れ,晴れの〜,晴れの場,"a ceremonial occasion, a public place"
晴れ,晴れの〜,晴れの天気,clear weather
晴れ,晴れに〜,晴れにかわる,to clear up (weather)
晴れ,晴れに〜,晴れになる,to clear up (weather)
晴れ,晴れに〜,晴れにめぐまれる,to be blessed with clear weather
不器用,不器用な〜,不器用な人,clumsy person
不器用,不器用な〜,不器用な手,clumsy hands
不器用,不器用な〜,不器用な男,"awkward man, inept man"
不器用,不器用に〜,不器用に見える,to look clumsy
不器用,不器用に〜,不器用にする,to do clumsily
不器用,不器用に〜,不器用になる,to become clumsy
紀元後,紀元後の〜,紀元後のくらし,life in the common era
紀元後,紀元後の〜,紀元後の世界,the common era world
紀元後,紀元後の〜,紀元後の人々,people in the common era
紀元後,紀元後〜,紀元後一世紀,first century CE
紀元後,紀元後〜,紀元後二世紀ごろ,around the second century CE
紀元後,紀元後〜,紀元後３３０年,330 CE
自信,自信を〜,自信を失う,to lose one's confidence
自信,自信を〜,自信を持つ,to have confidence
自信,自信を〜,自信をつける,to boost one's confidence
自信,自信に〜,自信につながる,to lead to self-confidence
自信,自信に〜,自信にあふれる,to overflow with confidence
自信,自信に〜,自信になる,to be a confidence booster
自信,自信が〜,自信がつく,to gain confidence
自信,自信が〜,自信がない,to not have confidence
自信,自信が〜,自信がある,to have confidence
勇気,勇気を〜,勇気を出す,to muster up courage
勇気,勇気を〜,勇気を持つ,to have courage
勇気,勇気を〜,勇気をもらう,to be encouraged
勇気,勇気が〜,勇気がない,to not have courage
勇気,勇気が〜,勇気が出る,to be encouraged
勇気,勇気が〜,勇気がある,to have courage
トランプ,トランプを〜,トランプをする,to play cards
トランプ,トランプを〜,トランプを使う,to use cards
トランプ,トランプを〜,トランプをしている,to be playing cards
トランプ,トランプを〜,トランプを切る,to shuffle cards
トランプ,トランプ〜,トランプゲーム,a card game
トランプ,トランプ〜,トランプあそび,a card game
トランプ,トランプ〜,トランプマジック,a card trick
トランプ,トランプの〜,トランプのカード,a playing card
トランプ,トランプの〜,トランプの束,a deck of playing cards
トランプ,トランプの〜,トランプのジョーカー,a joker card
トランプ,トランプで〜,トランプであそぶ,to play with playing cards
区,〜の区,それぞれの区,each district
区,〜の区,住まいの区,"residential district, the district that one's home is in"
区,〜の区,他の区,another district
区,区の〜,区の皆さん,all members of a district
区,区の〜,区のホームページ,a district's homepage
区,区の〜,区の花,flowers of the district
区,〜区,中央区,central district
区,〜区,東区,eastern district
区,〜区,北区,northern district
地区,地区〜,地区計画,district plan
地区,地区〜,地区住民,district residents
地区,地区〜,地区大会,"regional tournament, district conference"
地区,地区の〜,地区の住民,resident of a district
地区,地区の〜,地区の人々,people of a district
地区,地区の〜,地区の人,person from a district
地区,〜地区,特別地区,"special district, special area"
地区,〜地区,開発地区,development zone
地区,〜地区,工業地区,industrial zone
不信,不信を〜,不信を生む,to cause distrust
不信,不信を〜,不信を持つ,to have distrust
不信,不信を〜,不信を感じる,to feel distrust
不信,〜不信,人間不信,distrust of humans
不信,〜不信,女性不信,distrust of women
不信,〜不信,男性不信,distrust of men
不信,不信に〜,不信につながる,to lead to distrust
不信,不信に〜,不信に思う,to think that something is suspicious
不信,不信に〜,不信になる,to become distrustful
不信,不信が〜,不信がある,to have distrust
不信,不信が〜,不信が高まる,distrust increases
不信,不信が〜,不信が広がる,distrust spreads
不信,不信〜,不信感,suspicion
英会話,〜英会話,マンツーマン英会話,man-to-man English conversation
英会話,〜英会話,オンライン英会話,online English conversation
英会話,〜英会話,ビジネス英会話,business English conversation
英会話,英会話を〜,英会話を習う,to learn English conversation
英会話,英会話を〜,英会話をする,to converse in English
英会話,英会話を〜,英会話を学ぶ,to study English conversation
英会話,英会話〜,英会話学校,English conversation school
英会話,英会話〜,英会話教室,English conversation class
英会話,英会話〜,英会話スクール,English conversation school
英会話,英会話の〜,英会話の先生,English conversation teacher
英会話,英会話の〜,英会話の勉強,studying English conversation
英会話,英会話の〜,英会話のレッスン,English conversation lessons
英和,英和を〜,英和を使う,to use an English-Japanese dictionary
英和,英和を〜,英和を引く,to look something up in an English-Japanese dictionary
英和,英和を〜,英和を見る,to look in an English-Japanese dictionary
英語,英語で〜,英語で言う,to say in English
英語,英語で〜,英語で話す,to speak in English
英語,英語で〜,英語で考える,to think in English
英語,英語の〜,英語の勉強,English study
英語,英語の〜,英語の発音,English pronunciation
英語,英語の〜,英語の先生,English teacher
英語,英語を〜,英語を学ぶ,to study English
英語,英語を〜,英語を話す,to speak English
英語,英語を〜,英語を使う,to use English
英語,英語〜,英語教育,English education
英語,英語〜,英語力,English proficiency
英語,英語〜,英語学習,learning English
英語,英語が〜,英語が分かる,to understand English
英語,英語が〜,英語が話せる,can speak English
英語,英語が〜,英語ができる,to have a good command of English
英文,英文〜,英文メール,"an email written in English, a text message written in English"
英文,英文〜,英文記事,an article written in English
英文,英文〜,英文レジュメ,a resume written in English
英文,英文を〜,英文を聞く,to listen to English text
英文,英文を〜,英文を作る,"to write a sentence in English, to write a composition in English"
英文,英文を〜,英文を読む,to read text written in English
英文,英文の〜,英文の手紙,a letter written in English
英文,英文の〜,英文の場合,in the case of English writing
英文,英文の〜,英文の意味,the meaning of an English sentence
毎晩,〜毎晩,最近毎晩,every night lately
毎晩,〜毎晩,毎朝毎晩,every morning and every night
毎晩,〜毎晩,毎晩毎晩,night after night
毎晩,毎晩の〜,毎晩の電話,nightly phone call
毎晩,毎晩の〜,毎晩の夕食,dinner every night
毎晩,毎晩の〜,毎晩の食事,nightly meals
毎晩,毎晩〜,毎晩泣く,to cry every night
毎晩,毎晩〜,毎晩おそい,late every night
毎晩,毎晩〜,毎晩飲む,to drink every night
信心,信心〜,信心深い,deeply religious
信心,信心を〜,信心をする,"to believe in something, to worship"
信心,信心を〜,信心を持つ,to have faith
信心,信心を〜,信心をいただく,to receive religious homage
信心,信心が〜,信心が足りない,to not have enough faith
信心,信心が〜,信心がある,to have faith
信心,信心が〜,信心がない,to not have faith
美術,美術〜,美術教育,art education
美術,美術〜,美術学校,art school
美術,美術〜,美術大学,art university
美術,〜美術,西洋美術,Western art
美術,〜美術,近代美術,modern art
美術,〜美術,東洋美術,Asian art
食中毒,食中毒〜,食中毒注意,food poisoning warning
食中毒,食中毒〜,食中毒多発,epidemic of food poisoning
食中毒,食中毒〜,食中毒発生,outbreak of food poisoning
食中毒,食中毒の〜,食中毒の発生,outbreak of food poisoning
食中毒,食中毒の〜,食中毒の場合,in the case of food poisoning
食中毒,食中毒の〜,食中毒のリスク,risk of food poisoning
食中毒,食中毒が〜,食中毒が起こる,food poisoning occurs
食中毒,食中毒が〜,食中毒が起きる,food poisoning occurs
食中毒,食中毒が〜,食中毒が発生する,food poisoning occurs
食中毒,食中毒を〜,食中毒を起こす,to get food poisoning
食中毒,食中毒を〜,食中毒を引き起こす,to cause food poisoning
食中毒,食中毒を〜,食中毒をふせぐ,to prevent food poisoning
四匹,〜四匹,犬四匹,four dogs
四匹,〜四匹,カエル四匹,four frogs
四匹,〜四匹,ハエ四匹,four flies
四匹,四匹の〜,四匹のネコ,four cats
四匹,四匹の〜,四匹のドラゴン,four dragons
四匹,四匹の〜,四匹のトンボ,four dragonflies
四匹,〜が四匹,チワワが四匹,there are four chihuahuas
四匹,〜が四匹,ヘビが四匹,there are four snakes
四匹,〜が四匹,ハチが四匹,there are four bees
福島,福島に〜,福島にある,to be in Fukushima
福島,福島に〜,福島に行く,to go to Fukushima
福島,福島に〜,福島にいる,to be in Fukushima
大仏,大仏を〜,大仏を見る,to look at the Giant Buddha Statue
大仏,大仏を〜,大仏を作る,to create the Giant Buddha Statue
大仏,大仏を〜,大仏を見上げる,to look up at the Giant Buddha Statue
大仏,大仏の〜,大仏の頭,the face of the Giant Buddha Statue
大仏,大仏の〜,大仏の前,in front of the Giant Buddha Statue
大仏,大仏の〜,大仏のすがた,the figure of the Giant Buddha Statue
大仏,大仏が〜,大仏が完成する,a Giant Buddha Statue is completed
大仏,大仏が〜,大仏ができる,a Giant Buddha Statue is made
大仏,大仏が〜,大仏がある,there is a Giant Buddha Statue
大仏,大仏〜,大仏様,Great Buddha
大仏,大仏〜,大仏寺,the Giant Buddha Statue temple
大仏,大仏〜,大仏さん,Great Buddha
文法,〜の文法,日本語の文法,Japanese grammar
文法,〜の文法,英語の文法,English grammar
文法,〜の文法,中国語の文法,Chinese grammar
文法,文法を〜,文法を勉強する,to study grammar
文法,文法を〜,文法を教える,to teach grammar
文法,文法を〜,文法を学ぶ,to learn grammar
文法,文法〜,文法上,grammatical
文法,文法〜,文法的,grammatical
文法,文法〜,文法力,grammatical ability
丈,〜丈,短い丈,short length
丈,〜丈,長い丈,long length
丈,〜丈,ひざ丈,knee-length
丈,〜の丈,スカートの丈,skirt length
丈,〜の丈,思いの丈,"everything one feels, what's on one's mind"
丈,〜の丈,草の丈,grass length
丈,丈が〜,丈が長い,the length is long
丈,丈が〜,丈が高い,the height is tall
丈,丈が〜,丈が短い,the length is short
乗馬,乗馬の〜,乗馬の先生,horseback riding teacher
乗馬,乗馬の〜,乗馬のレッスン,horseback riding lessons
乗馬,乗馬の〜,乗馬の練習,horseback riding practice
乗馬,乗馬〜,乗馬クラブ,horseback riding club
乗馬,乗馬〜,乗馬レッスン,horseback riding lessons
乗馬,乗馬〜,乗馬体験,horseback riding experience
乗馬,乗馬を〜,乗馬を始める,to begin horseback riding
乗馬,乗馬を〜,乗馬をする,to ride a horse
乗馬,乗馬を〜,乗馬を楽しむ,to enjoy horseback riding
夫,夫に〜,夫にもらう,to receive from one's husband
夫,夫に〜,夫に伝える,to tell one's husband
夫,夫に〜,夫に言う,to say to one's husband
夫,夫が〜,夫がいる,"to have a husband, there's my husband"
夫,夫が〜,夫がくれる,one's husband gives
夫,夫が〜,夫がする,one's husband does
夫,夫を〜,夫を見る,to look at one's husband
夫,夫を〜,夫を持つ,to have a husband
夫,夫を〜,夫を亡くす,to lose one's husband
夫,夫の〜,夫の両親,husband's parents
夫,夫の〜,夫の会社,husband's company
夫,夫の〜,夫の実家,husband's family home
不法,不法〜,不法ビジネス,illegal business
不法,不法〜,不法入国,"illegal immigration, illegally enter a country"
不法,不法〜,不法サイト,illegal website
不法,不法な〜,不法な目的,unlawful purpose
不法,不法な〜,不法な要求,unlawful request
不法,不法な〜,不法な事,wrongdoing
不法,不法に〜,不法に入手する,to obtain illegally
不法,不法に〜,不法に入国する,to enter a country illegally
不法,不法に〜,不法にアクセスする,to access illegally
事変,事変を〜,事変を起こす,to cause an incident
事変,事変を〜,事変を引き起こす,to cause an incident
事変,事変を〜,事変を成功させる,to successfully resolve a crisis
事変,〜事変,九・一八事変,"the September 18 Incident (of 1931), the Liutiaohu Incident"
事変,〜事変,七七事変,"the July 7 Incident (of 1937), the Marco Polo Bridge Incident"
事変,〜事変,一大事変,a major incident
伝,伝を〜,伝をたどる,to go via one's connections
伝,伝を〜,伝をさがす,to look for contacts
伝,伝を〜,伝を使う,to use one's connections
伝,伝が〜,伝ができる,to make contacts
伝,伝が〜,伝がある,to have contacts
伝,伝が〜,伝がない,to have no contacts
子猫,子猫の〜,子猫の場合,in the case of a kitten
子猫,子猫の〜,子猫の成長,a kitten's growth
子猫,子猫の〜,子猫の里親,a kitten's foster parent
子猫,子猫が〜,子猫がいる,there is a kitten
子猫,子猫が〜,子猫が生まれる,a kitten is born
子猫,子猫が〜,子猫が来る,the kitten comes
子猫,子猫を〜,子猫をひろう,"to find and take home a kitten, to pick up a kitten"
子猫,子猫を〜,子猫をかう,to keep a kitten as a pet
子猫,子猫を〜,子猫をうむ,to give birth to a kitten
昨年,昨年の〜,昨年の春,spring of last year
昨年,昨年の〜,昨年の秋,autumn of last year
昨年,昨年の〜,昨年の夏,last summer
昨年,昨年〜,昨年末,end of last year
昨年,昨年〜,昨年同様,the same as last year
昨年,昨年〜,昨年秋,last fall
昨年,昨年から〜,昨年から始まった,something started last year
昨年,昨年から〜,昨年から始めた,started something last year
昨年,昨年から〜,昨年からつづく,something continues from last year
列,列が〜,列ができる,a line forms
列,列が〜,列がある,there's a line
列,列が〜,列がつづく,the line continues
列,〜の列,車の列,a line of cars
列,〜の列,左の列,"the left row, the left column"
列,〜の列,人の列,a line of people
列,列を〜,列をなす,"to form a line, to line up"
列,列を〜,列を作る,"to form a line, to form a row"
列,列に〜,列にならぶ,to get in a line
列,列に〜,列になる,to form a line
列,列に〜,列に入力する,to type in the column
昼休み,昼休みに〜,昼休みに行く,to go during one's lunch break
昼休み,昼休みに〜,昼休みになる,to become lunch break
昼休み,昼休みに〜,昼休みにする,to take a lunch break
昼休み,昼休みを〜,昼休みをはさむ,to insert a lunch break (into a schedule)
昼休み,昼休みを〜,昼休みをとる,to take a lunch break
昼休み,昼休みを〜,昼休みを使う,to use one's lunch break
昼休み,昼休みの〜,昼休みの時間,time during lunch break
昼休み,昼休みの〜,昼休みの間,during lunch break
昼休み,昼休みの〜,昼休みの教室,a classroom during lunch break
ご飯,ご飯に〜,ご飯にまぜる,to mix with cooked rice
ご飯,ご飯に〜,ご飯にかける,to pour over cooked rice
ご飯,ご飯に〜,ご飯にのせる,to put on top of cooked rice
ご飯,〜ご飯,晩ご飯,dinner
ご飯,〜ご飯,朝ご飯,breakfast
ご飯,〜ご飯,昼ご飯,lunch
ご飯,ご飯の〜,ご飯のしたく,meal preparation
ご飯,ご飯の〜,ご飯のおかず,dish to go with cooked rice
ご飯,ご飯の〜,ご飯の用意,meal preparation
ご飯,ご飯を〜,ご飯を食べる,to eat a meal
ご飯,ご飯を〜,ご飯をたく,to cook rice
ご飯,ご飯を〜,ご飯を作る,to make a meal
飯,〜飯,昼飯,lunch
飯,〜飯,晩飯,dinner
飯,〜飯,朝飯,breakfast
飯,飯の〜,飯のおかず,dish to go with rice
飯,飯の〜,飯の種,source of income
飯,飯の〜,飯のしたく,meal preparation
飯,飯を〜,飯をたく,to cook rice
飯,飯を〜,飯を食う,to eat a meal
飯,飯を〜,飯を食べる,to eat a meal
飯,飯が〜,飯がうまい,the meal is delicious
飯,飯が〜,飯がまずい,the meal tastes bad
飯,飯が〜,飯が食える,can eat a meal
方法,方法を〜,方法を教える,to teach how to do something
方法,方法を〜,方法を知る,"to learn how to do something, to know how to do something"
方法,方法を〜,方法を考える,to think of a way to do something
方法,方法が〜,方法がある,there is a method
方法,方法が〜,方法がちがう,the method is different
方法,方法が〜,方法が分かる,to understand how to do something
方法,〜方法,使用方法,the ways in which something should be used
方法,〜方法,計算方法,the way to calculate something
方法,〜方法,勉強方法,the way to study
方法,〜の方法,他の方法,another method
方法,〜の方法,一つの方法,one method
方法,〜の方法,次の方法,the next method
情けない,情けない〜,情けない思い,"wretched feeling, shameful feeling"
情けない,情けない〜,情けない話,"pitiable story, shameful story"
情けない,情けない〜,情けない事,"pitiable thing, shameful thing"
情けない,〜は情けない,私は情けない,I am pathetic
情けない,〜は情けない,僕は情けない,I am pathetic
情けない,〜は情けない,自分は情けない,"I am pathetic, one is pathetic"
情けない,〜が情けない,自分が情けない,I'm ashamed of myself
情けない,〜が情けない,出来ないのが情けない,it's pathetic that someone can't do something
情けない,〜が情けない,自分の事が情けない,I'm ashamed of myself
情けない,〜に情けない,自分に情けない,feel ashamed of oneself
情けない,〜に情けない,あまりに情けない,"too pathetic, too shameful"
情けない,〜に情けない,本当に情けない,really pathetic
人殺し,人殺しに〜,人殺しに使う,to use for murder
人殺し,人殺しに〜,人殺しになる,to become a murderer
人殺し,人殺しに〜,人殺しにする,to make into a murderer
人殺し,人殺しの〜,人殺しの道具,tools of a murderer
人殺し,人殺しの〜,人殺しの目,the eyes of a murderer
人殺し,人殺しの〜,人殺しの顔,the face of a murderer
人殺し,人殺しを〜,人殺しをする,to murder
人殺し,人殺しを〜,人殺しをやる,to murder
人殺し,人殺しを〜,人殺しを行う,to carry out murder
殺人者,殺人者が〜,殺人者が分かる,"to know the murderer, the murderer knows"
殺人者,殺人者が〜,殺人者がいる,there is a murderer
殺人者,殺人者が〜,殺人者がつかまる,the murderer is caught
殺人者,殺人者に〜,殺人者にもらう,to receive from a murderer
殺人者,殺人者に〜,殺人者になる,to become a murderer
殺人者,殺人者に〜,殺人者に出会う,to meet a murderer
殺人者,殺人者を〜,殺人者を追いかける,to chase after the murderer
殺人者,殺人者を〜,殺人者をつかまえる,to catch the murderer
殺人者,殺人者を〜,殺人者を見かける,to catch sight of the murderer
海軍,海軍が〜,海軍がする,the navy does
海軍,海軍が〜,海軍が持つ,the navy has
海軍,海軍が〜,海軍がいる,"the navy is here, the navy is there"
海軍,海軍に〜,海軍に勝つ,to win against the navy
海軍,海軍に〜,海軍になる,to become a member of the navy
海軍,海軍に〜,海軍に入る,to enlist in the navy
晩,〜の晩,今日の晩,tonight
晩,〜の晩,前の晩,the previous night
晩,〜の晩,昨日の晩,last night
晩,晩まで〜,晩までつづける,to continue until nighttime
晩,晩まで〜,晩まで働く,to work until night
晩,晩まで〜,晩まで考える,to think about something until nighttime
晩,晩〜,晩ごはん,dinner
晩,晩〜,晩飯,dinner
晩,晩〜,晩年期,one's twilight years
晩,〜晩,毎晩,every night
晩,〜晩,その晩,that night
晩,〜晩,ある晩,a certain night
昼,昼〜,昼休み,lunch break
昼,昼〜,昼下がり,early afternoon
昼,昼〜,昼ごはん,lunch
昼,昼の〜,昼の間,during the day
昼,昼の〜,昼の三時,three o'clock in the afternoon
昼,昼の〜,昼の仕事,"work in the middle of the day, day job"
昼,昼に〜,昼に食べる,"to eat at noon, to eat for lunch"
昼,昼に〜,昼になる,"to become daytime, to strike noon"
昼,昼に〜,昼にする,"to do during the day, to take lunch"
オノマトペ,オノマトペを〜,オノマトペを使う,to use an onomatopoeia
オノマトペ,オノマトペを〜,オノマトペを楽しむ,to enjoy onomatopoeias
オノマトペ,オノマトペを〜,オノマトペを使用する,to use an onomatopoeia
オノマトペ,オノマトペの〜,オノマトペの使い方,how to use onomatopoeias
由来,由来を〜,由来を聞く,"to ask the origin of something, to hear the origin of something"
由来,由来を〜,由来を教えてください,please tell me what the origin is
由来,由来を〜,由来を知る,to know the origin of something
由来,〜由来,自然由来,derived naturally
由来,〜由来,植物由来,derived from plants
由来,〜由来,生物由来,biologically derived
由来,〜の由来,名前の由来,origin of a name
由来,〜の由来,地名の由来,origin of a place-name
由来,〜の由来,言葉の由来,origin of a word
相手,相手を〜,相手をする,to be a partner for someone
相手,相手を〜,相手をえらぶ,to choose a partner
相手,相手を〜,相手を見つける,to find a partner
相手,相手の〜,相手の目,partner's eye
相手,相手の〜,相手の人,partner
相手,相手の〜,相手の心,partner's heart
相手,相手に〜,相手に言う,to say to one's partner
相手,相手に〜,相手になる,to become a partner
相手,相手に〜,相手にする,"to listen to someone, to make someone one's opponent"
乗客,乗客が〜,乗客が乗る,the passenger gets on board
