vocab,pattern_name,english,japanese
世話,世話を〜,世話を受ける,"to receive care, to receive assistance"
世話,世話に〜,世話になる,"to receive care, to receive assistance"
世話,〜の世話,子どもの世話,childcare
世話,〜の世話,食事の世話,"meal preparation, meal assistance"
世話,〜の世話,身の回りの世話,"personal care, everyday care"
世話,お世話,お世話,"care, support"
人参,人参を〜,人参を食べる,to eat carrots
人参,人参を〜,人参を入れる,to put in carrots
人参,人参を〜,人参をいためる,to stir-fry carrots
場合,〜場合,この場合,in this case
場合,〜場合,その場合,in that case
場合,〜場合,こういう場合,in this kind of situation
場合,〜の場合,最悪の場合,the worst case scenario
場合,〜の場合,多くの場合,in most cases
場合,〜の場合,今回の場合,in the present case
人格,人格を〜,人格を作る,to develop one's personality
人格,人格を〜,人格を持つ,to have a personality
人格,人格を〜,人格をみがく,to polish one's personality
周り,〜周り,口周り,around one's mouth
周り,〜周り,首周り,around one's neck
周り,〜周り,おなか周り,around one's stomach
周り,〜の周り,口の周り,around one's mouth
周り,〜の周り,自分の周り,one's surroundings
周り,〜の周り,家の周り,around the house
周り,周りに〜,周りにいる,to be in the vicinity
周り,周りに〜,周りに集まる,to gather around
周り,周りに〜,周りにある,to be in the vicinity
周り,周りを〜,周りを回る,to circle around
周り,周りを〜,周りを見る,to look around
周り,周りを〜,周りを見わたす,to look all around
周り,周りの〜,周りの人々,the surrounding people
周り,周りの〜,周りの人間,the surrounding people
周り,周りの〜,周りの人,the surrounding people
芸人,芸人が〜,芸人がする,the comedian does
芸人,芸人が〜,芸人が出る,"a comedian comes out, a comedian will be there"
芸人,芸人が〜,芸人がいる,there is a comedian
芸人,芸人〜,芸人仲間,"fellow comedian, fellow performer"
芸人,芸人〜,芸人たち,comedians
芸人,芸人〜,芸人さん,comedian
芸人,芸人の〜,芸人のネタ,comedian's material
芸人,芸人の〜,芸人の皆さん,all the comedians
芸人,芸人の〜,芸人の世界,world of comedians
芸人,〜芸人,女芸人,female comedian
芸人,〜芸人,人気芸人,popular comedian
芸人,〜芸人,ものまね芸人,impressionist (comedy)
完全,完全な〜,完全な物,"a perfect thing, a complete thing"
完全,完全な〜,完全な人間,a perfect person
完全,完全な〜,完全な形,"a perfect form, a complete form"
完全,完全に〜,完全にする,"to make perfect, to make complete"
完全,完全に〜,完全になくなる,to be completely gone
完全,完全に〜,完全に消える,to completely disappear
完全,〜完全,不完全,"imperfect, incomplete"
完成,完成を〜,完成をする,to complete
完成,完成を〜,完成を待つ,to wait for completion
完成,完成を〜,完成を目指す,to aim for completion
完成,〜の完成,映画の完成,completion of a film
完成,〜の完成,曲の完成,completion of a song
完成,〜の完成,システムの完成,completion of a system
完了,完了の〜,完了のメール,email or text message indicating something is complete
完了,完了の〜,完了の通知,notification of completion
完了,完了の〜,完了のお知らせ,notice of completion
完了,〜の完了,事業の完了,completion of a project
完了,〜の完了,作業の完了,"completion of a task, completion of work"
完了,〜の完了,工事の完了,completion of construction
完了,完了と〜,完了と見なす,to consider to be complete
完了,完了と〜,完了とする,to make complete
完了,完了と〜,完了となる,to become complete
妥協,妥協〜,妥協点,"a point to compromise on, a point of agreement"
妥協,妥協を〜,妥協をする,to compromise
妥協,妥協を〜,妥協を求める,to seek a compromise
妥協,妥協を〜,妥協を引き出す,to elicit compromise
具合,〜具合,出来具合,"quality of the outcome, doneness (cooking)"
具合,〜具合,進行具合,how something is progressing
具合,〜具合,不具合,"defect, bug (computer programming)"
具合,具合に〜,具合になる,to become a certain state
具合,具合に〜,具合にできる,to come out in some way
具合,具合に〜,具合にする,to do in some manner
具合,具合が〜,具合が悪い,feel unwell
具合,具合が〜,具合が思わしくない,not feel well
具合,具合が〜,具合が良い,in good health
近代的,近代的な〜,近代的な国,modern country
近代的,近代的な〜,近代的な考え方,modern way of thinking
近代的,近代的な〜,近代的なデザイン,modern design
料理,料理〜,料理屋,restaurant
料理,料理〜,料理人,a cook
料理,料理〜,料理店,restaurant
料理,料理を〜,料理をする,to cook
料理,料理を〜,料理を食べる,to eat a meal
料理,料理を〜,料理を作る,to prepare a meal
料理,料理に〜,料理に欠かせない,indispensable for cooking
料理,料理に〜,料理に使う,to use in cooking
料理,料理に〜,料理に使える,can use for cooking
料理,〜料理,家庭料理,home cooking
料理,〜料理,肉料理,meat dish
料理,〜料理,魚料理,fish dish
協力,ご協力〜,ご協力をいただく,to receive someone's assistance
協力,ご協力〜,ご協力をおねがいする,to ask for someone's cooperation
協力,ご協力〜,ご協力ありがとう,thank you for your cooperation
協力,協力を〜,協力を求める,to seek cooperation
協力,協力を〜,協力を行う,"to provide assistance, to collaborate"
協力,協力を〜,協力をする,to cooperate
周期,周期〜,周期的,"periodic, cyclical"
周期,〜の周期,一定の周期,"fixed cycle, constant cycle"
周期,〜の周期,生理の周期,menstrual cycle
周期,〜の周期,月の周期,lunar cycle
周期,〜周期,生理周期,menstrual cycle
周期,〜周期,自転周期,a period of rotation
周期,〜周期,公転周期,orbital period (astronomy)
明後日,明後日の〜,明後日のスケジュール,schedule for the day after tomorrow
明後日,明後日の〜,明後日のパーティー,the day after tomorrow's party
明後日,明後日の〜,明後日の朝,the morning after tomorrow
明後日,明後日に〜,明後日になる,to become the day after tomorrow
明後日,明後日に〜,明後日に行く,to go the day after tomorrow
明後日,明後日に〜,明後日に出る,to leave the day after tomorrow
明後日,明後日から〜,明後日から始まる,to start the day after tomorrow
明後日,明後日から〜,明後日から働く,to start working the day after tomorrow
明後日,明後日から〜,明後日から休みに入る,to be on vacation starting the day after tomorrow
明後日,明後日まで〜,明後日まで雨,raining until the day after tomorrow
明後日,明後日までに〜,明後日までに仕上げる,to finish by day after tomorrow
明後日,明後日までに〜,明後日までに返事する,to reply by the day after tomorrow
深さ,深さは〜,深さはそんなにない,there isn't that much depth
深さ,深さは〜,深さは３０センチ,the depth is 30 centimeters
深さ,深さは〜,深さは２０メートル,the depth is 20 meters
深さ,深さが〜,深さがある,to have depth
深さ,深さが〜,深さがない,there's no depth
深さ,深さが〜,深さが深い,the depth is deep
深さ,〜の深さ,ふところの深さ,"how broad-minded one is, the width of a sumo wrestler's chest"
深さ,〜の深さ,川の深さ,river depth
深さ,〜の深さ,味の深さ,depth of flavor
願望,願望を〜,願望を持つ,to have an aspiration
願望,願望を〜,願望をかなえる,to grant a wish
願望,願望を〜,願望を伝える,to communicate one's wishes
願望,〜願望,ダイエット願望,a desire to lose weight
願望,〜願望,成功願望,a desire to succeed
願望,〜願望,ヒーロー願望,a desire to be a hero
願望,願望が〜,願望ができる,to develop an aspiration
願望,願望が〜,願望がかなう,to have a wish granted
願望,願望が〜,願望がある,to have a desire
言葉つき,言葉つきが〜,言葉つきが良い,to be well-spoken
言葉つき,言葉つきが〜,言葉つきがきれい,to be beautifully-spoken
言葉つき,言葉つきが〜,言葉つきが悪い,to be rough-spoken
失望,失望を〜,失望を感じる,"to feel disappointment, to feel despair"
失望,失望を〜,失望をする,to be disappointed
失望,失望を〜,失望を味わう,to experience a letdown
消しゴム,消しゴムを〜,消しゴムを使用する,to use an eraser
消しゴム,消しゴムを〜,消しゴムをかける,to erase
消しゴム,消しゴムを〜,消しゴムを使う,to use an eraser
消しゴム,消しゴムで〜,消しゴムで消す,to erase with an eraser
消しゴム,消しゴムで〜,消しゴムで消せる,can erase with an eraser
消しゴム,消しゴムで〜,消しゴムで消える,to be erased with an eraser
皆様,〜の皆様,県民の皆様,all the citizens of a prefecture
皆様,〜の皆様,国民の皆様,all the citizens of a country
皆様,〜の皆様,市民の皆様,all the citizens of a city
皆様,皆様の〜,皆様の声,"everyone's voices, everyone's input"
皆様,皆様の〜,皆様のおかげ,thanks to everyone
皆様,皆様の〜,皆様の意見,everyone's opinions
悪気,悪気は〜,悪気はない,to not have malicious intent
悪気,悪気が〜,悪気がない,to not have malicious intent
悪気,悪気が〜,悪気がある,to have malicious intent
例文,例文を〜,例文を読む,to read an example sentence
例文,例文を〜,例文を作る,to write an example sentence
例文,例文を〜,例文を見る,to look at example sentences
例文,例文が〜,例文がならぶ,"the example sentences line up, the example sentences are listed together"
例文,例文が〜,例文が出る,example sentences are given
例文,例文が〜,例文がある,there is an example sentence
例外,例外が〜,例外が起きる,an exception occurs
例外,例外が〜,例外がある,there are exceptions
例外,例外が〜,例外が発生する,an exception occurs
女性,〜の女性,他の女性,another woman
女性,〜の女性,大人の女性,an adult woman
女性,〜の女性,相手の女性,"female partner, female opponent"
女性,女性が〜,女性が働く,women work
女性,女性が〜,女性がする,women do
女性,女性が〜,女性がいる,there is a woman
女性,女性を〜,女性を選ぶ,to choose a woman
女性,女性を〜,女性を見る,to look at a woman
女性,女性を〜,女性を追いかける,to chase after a woman
女性,女性に〜,女性になる,to become a woman
女性,女性に〜,女性にもらう,to receive from a woman
女性,女性に〜,女性にモテる,to be popular with women
女性,女性の〜,女性の社会進出,women's advancement in society
女性,女性の〜,女性の労働,women's labor
女性,女性の〜,女性の場合,"for women, in the case of a woman"
例えば,例えばの〜,例えばの話,"hypothetical talk, a hypothetical case"
例えば,例えば〜,例えばこれ,for example this
例えば,例えば〜,例えばこの人,for example this person
基本,〜の基本,コミュニケーションの基本,basics of communication
基本,〜の基本,生活の基本,basics of life
基本,〜の基本,教育の基本,basics of education
毛皮,毛皮を〜,毛皮を着る,to wear fur
毛皮,毛皮を〜,毛皮をまとう,to drape oneself in fur
毛皮,毛皮を〜,毛皮をはぐ,to skin fur
毛皮,〜の毛皮,クマの毛皮,bear fur
毛皮,〜の毛皮,羊の毛皮,sheepskin
毛皮,〜の毛皮,ヒョウの毛皮,"leopard fur, leopard skin"
毛皮,毛皮の〜,毛皮のコート,a fur coat
毛皮,毛皮の〜,毛皮のぼうし,a fur hat
毛皮,毛皮の〜,毛皮の服,fur clothing
試合,試合を〜,試合をする,to play a match
試合,試合を〜,試合を見る,to watch a match
試合,試合を〜,試合を行う,to carry out a match
試合,試合に〜,試合に負ける,to lose a match
試合,試合に〜,試合に勝つ,to win a match
試合,試合に〜,試合に出る,to play in a match
試合,試合で〜,試合で負ける,to lose a match
試合,試合で〜,試合で使う,to use in matches
試合,試合で〜,試合で勝つ,to win a match
試合,〜試合,練習試合,practice match
試合,〜試合,完全試合,perfect game
試合,〜試合,消化試合,dead rubber match
芸者,芸者の〜,芸者の世界,the world of geisha
芸者,芸者の〜,芸者の話,"story of a geisha, what a geisha has to say"
芸者,芸者の〜,芸者の名前,geisha's name
芸者,芸者〜,芸者あそび,professional entertainment provided by geisha
芸者,芸者〜,芸者たち,the geishas
芸者,芸者〜,芸者さん,geisha
性,〜の性,名詞の性,"gender of the noun (in Italian, Spanish, etc.)"
性,〜の性,人間の性,human nature
性,〜の性,自分の性,"one's nature, one's own gender"
性,性の〜,性の話,talk of sexual matters
性,性の〜,性のなやみ,worry relating to sexual matters
性,性の〜,性のあり方,"gender, sexuality"
良好,良好な〜,良好な生活,good life
良好,良好な〜,良好なコミュニケーション,good communication
良好,良好な〜,良好な社会,good society
お疲れ様,お疲れ様です,お疲れ様です,Thank you for your hard work
お疲れ様,お疲れ様でした,お疲れ様でした,Thank you for your hard work
卒業,卒業まで〜,卒業まで通う,will attend until graduation
卒業,卒業まで〜,卒業まで一年,one more year until graduation
卒業,卒業まで〜,卒業までサポートする,to support someone until graduation
卒業,卒業を〜,卒業をする,to graduate
卒業,卒業を〜,卒業をむかえる,to reach graduation
卒業,卒業を〜,卒業を目指す,to aim to graduate
卒業,卒業〜,卒業後,after graduation
卒業,卒業〜,卒業アルバム,graduation album
卒業,卒業〜,卒業研究,graduation research project
卒業,〜卒業,大学卒業,university graduation
卒業,〜卒業,中学卒業,middle school graduation
卒業,〜卒業,高校卒業,high school graduation
卒業,ご卒業,ご卒業,graduation
固い,〜が固い,体が固い,to have an inflexible body
固い,〜が固い,便が固い,to have a stiff stool
固い,〜が固い,頭が固い,"to be obstinate, to have a rigid mentality"
固い,固い〜,固い物,hard object
固い,固い〜,固い部分,hard area
固い,固い〜,固い決意,firm resolution
念願,念願の〜,念願の一人ぐらし,a desire to live alone
念願,念願の〜,念願のマイホーム,a long-desired home
念願,念願の〜,念願の赤ちゃん,a long-desired baby
希望,希望を〜,希望を聞く,"to ask for someone's wishes, to ask for someone's preferences"
希望,希望を〜,希望を持つ,to have hope
希望,希望を〜,希望を伝える,"to convey one's wishes, to convey one's requests"
希望,希望の〜,希望の光,a ray of hope
希望,希望の〜,希望の時間,one's preferred time
希望,希望の〜,希望の場合,if desired
希望,ご希望,ご希望,"your wish, your request"
消化不良,消化不良で〜,消化不良で苦しい,to suffer due to indigestion
消化不良,消化不良で〜,消化不良で気持ち悪い,to feel uncomfortable due to indigestion
消化不良,消化不良で〜,消化不良で気分が悪い,to feel unwell due to indigestion
材料,材料が〜,材料がそろう,to have all the ingredients
材料,材料が〜,材料がある,there are ingredients
材料,材料が〜,材料が要る,to need ingredients
材料,材料に〜,材料になる,to become ingredients
材料,材料に〜,材料にする,to make into ingredients
材料,材料に〜,材料に使う,to use as ingredients
材料,材料を〜,材料を用いる,to utilize ingredients
材料,材料を〜,材料を使用する,to prepare ingredients
材料,材料を〜,材料を使う,to use ingredients
材料,材料と〜,材料と見なす,to consider to be ingredients
材料,材料と〜,材料とする,to treat as ingredients
材料,材料と〜,材料となる,to become ingredients
一例,一例と〜,一例として,as an example
一例,一例と〜,一例となる,to serve as an example
一例,〜の一例,やり方の一例,an example of how to do something
一例,〜の一例,見方の一例,an example of how to look at something
一例,一例に〜,一例にすぎない,it is just one example
本能,本能を〜,本能をコントロールする,to control one's instincts
本能,本能を〜,本能を持つ,to have an instinct for
本能,本能を〜,本能をくすぐる,to excite one's instincts
本能,本能〜,本能的,instinctive
本能,本能が〜,本能が働く,one's instincts kick in
本能,本能が〜,本能がある,to have an instinct for
本能,本能が〜,本能がそなわる,to be endowed with an instinct for
本能,〜本能,母性本能,maternal instinct
本能,〜本能,男性本能,male instinct
本能,〜本能,女性本能,female instinct
本能,〜の本能,男の本能,male instinct
本能,〜の本能,人間の本能,human instinct
本能,〜の本能,動物の本能,animal instinct
意図的,意図的に〜,意図的に言う,to say on purpose
意図的,意図的に〜,意図的にする,to do intentionally
意図的,意図的に〜,意図的にやる,to do intentionally
着物,〜の着物,ウールの着物,wool kimono
着物,〜の着物,男の着物,men's kimono
着物,〜の着物,夏の着物,summer kimono
着物,着物を〜,着物を作る,to make a kimono
着物,着物を〜,着物を着る,to put on a kimono
着物,着物を〜,着物を着せる,to dress someone up in a kimono
着物,着物の〜,着物の着付け,"how to put on a kimono, putting on a kimono"
着物,着物の〜,着物のすそ,the hem of a kimono
着物,着物の〜,着物の色,color of a kimono
行,〜行,一行,one line
行,〜行,わ行,the wa row
行,行〜,行間,space between lines
行,行〜,行数,the number of lines
行,行の〜,行の高さ,line-height
行,行の〜,行のはじまり,the beginning of a line
行,〜の行,空白の行,empty lines
材木,材木〜,材木店,lumber dealer
材木,材木〜,材木会社,lumber company
材木,材木〜,材木屋,lumber dealer
材木,材木を〜,材木を使用する,to use lumber
材木,材木を〜,材木をはこぶ,to carry lumber
材木,材木を〜,材木を使う,to use lumber
本館,本館〜,本館二階,second floor of the main building
本館,本館〜,本館入り口,entrance of the main building
本館,本館〜,本館地下,basement of the main building
本館,本館を〜,本館をぬける,to pass through the main building
本館,本館を〜,本館を出る,to exit the main building
本館,本館を〜,本館を見る,to look at the main building
男性,男性に〜,男性に聞く,to ask a man
男性,男性に〜,男性にもらう,to receive from a man
男性,男性に〜,男性に出会う,to meet a man
男性,〜の男性,他の男性,another man
男性,〜の男性,相手の男性,"one's male partner, the male opponent"
男性,〜の男性,大人の男性,an adult man
男性,男性が〜,男性が持つ,a man holds
男性,男性が〜,男性がする,a man does
男性,男性が〜,男性がいる,there is a man
男性,男性の〜,男性の声,"male voice, a man's voice"
男性,男性の〜,男性の場合,in the case of a man
男性,男性の〜,男性の気持ち,"male feelings, a man's feelings"
男性,男性は〜,男性は苦手,not good with men
男性,男性は〜,男性は分かる,men understand
男性,男性は〜,男性はできる,men can do
男性,男性を〜,男性を見る,to see a man
男性,男性を〜,男性を選ぶ,to choose a man
男性,男性を〜,男性を見つける,to find a man
意地悪,意地悪を〜,意地悪を言う,to say something malicious
意地悪,意地悪を〜,意地悪をする,to do something mean
意地悪,意地悪を〜,意地悪をやめる,to stop doing mean things
意地悪,意地悪な〜,意地悪な人,a malicious person
意地悪,意地悪な〜,意地悪な男の子,a malicious boy
意地悪,意地悪な〜,意地悪な女の子,a malicious girl
山登り,山登りに〜,山登りにハマる,to get hooked on mountain climbing
山登り,山登りに〜,山登りに出かける,to go out to mountain climb
山登り,山登りに〜,山登りに行く,to go mountain climbing
山登り,山登りを〜,山登りを楽しむ,to enjoy mountain climbing
山登り,山登りを〜,山登りを始める,to begin mountain climbing
山登り,山登りを〜,山登りをする,to mountain climb
動き,動きが〜,動きがある,there is movement
動き,動きが〜,動きが止まる,the movement stops
動き,動きが〜,動きが広がる,"a movement spreads (social, ideological, etc.)"
動き,動きを〜,動きをする,to do some kind of movement
動き,動きを〜,動きを止める,to stop moving
動き,動きを〜,動きを見る,to see movement
動き,〜の動き,手の動き,movement of the hand
動き,〜の動き,心の動き,movement of the heart
動き,〜の動き,体の動き,movement of the body
動き,動きに〜,動きに合わせる,to follow along with someone's movements
動き,動きに〜,動きになる,to become some kind of movement
動き,動きに〜,動きに注目する,to pay attention to someone's movements
明らか,明らかに〜,明らかにする,"to make something clear, to make public"
明らか,明らかに〜,明らかになる,"to become clear, to be made public"
明らか,明らかに〜,明らかに分かる,to clearly understand
明らか,明らかに〜,明らかにおかしい,clearly strange
明らか,明らかに〜,明らかに高い,clearly expensive
明らか,明らかに〜,明らかにない,obviously missing
明らか,明らかに〜,明らかに多い,clearly too many
一周,一周を〜,一周を走る,to run around once
一周,一周を〜,一周を回る,to go around once
一周,一周を〜,一周をする,to go around once
開閉,〜の開閉,バルブの開閉,opening and closing of a valve
開閉,〜の開閉,戸の開閉,opening and closing of a door
開閉,〜の開閉,ドアの開閉,opening and closing of a door
残業,残業を〜,残業をする,to work overtime
残業,残業を〜,残業をなくす,to eliminate overtime
残業,残業を〜,残業を行う,to do overtime
残業,残業〜,残業代,overtime pay
残業,残業〜,残業手当て,overtime pay
残業,残業〜,残業時間,overtime hours
残業,〜残業,サービス残業,unpaid overtime
残業,〜残業,毎日残業,working overtime every day
残業,〜残業,深夜残業,late-night overtime
性格,〜の性格,様々な性格,various personalities
性格,〜の性格,相手の性格,the other person's personality
性格,〜の性格,内気な性格,"a shy personality, a retiring nature"
性格,〜の性格,自分の性格,one's own personality
性格,〜の性格,まじめな性格,"an earnest personality, a serious nature"
性格,〜の性格,人の性格,people's personality
性格,性格が〜,性格がちがう,"to have a different personality, the personalities are different"
性格,性格が〜,性格が悪い,to have a bad personality
性格,性格が〜,性格が良い,to have a good personality
性格,性格を〜,性格を持つ,to have a personality
性格,性格を〜,性格を知る,"to learn someone's personality, to know someone's personality"
性格,性格を〜,性格を表す,to show one's personality
松,松の〜,松の下,underneath the pine tree
松,松の〜,松の木,pine tree
松,松の〜,松の葉,pine needle
松葉,松葉〜,松葉づえ,crutches
松葉,松葉〜,松葉色,pine green
松葉,松葉〜,松葉ガニ,"Matsuba crab, snow crab"
お願いします,〜お願いします,どうかお願いします,if you could please help
お願いします,〜お願いします,必ずお願いします,"please make sure you do, I will certainly ask for your help"
お願いします,〜お願いします,よろしくお願いします,thank you in advance for your help
お願いします,〜をお願いします,一言をお願いします,please give us a word of comment
お願いします,〜をお願いします,これをお願いします,this one please
流行語,流行語を〜,流行語を発表する,to announce a new buzzword
流行語,流行語を〜,流行語を選ぶ,to choose a popular word
流行語,流行語〜,流行語予想,"predictions for future buzzwords, prediction for buzzword of the year"
流行語,流行語〜,流行語大賞,grand prize for buzzword of the year
流行語,〜の流行語,昔の流行語,an old buzzword
流行語,〜の流行語,今年の流行語,this year's buzzword
流行語,〜の流行語,去年の流行語,last year's buzzword
流行語,流行語に〜,流行語になる,to become a popular word
流行歌,流行歌を〜,流行歌を歌う,to sing a popular tune
流行歌,流行歌を〜,流行歌を口ずさむ,to hum a popular tune
流行歌,流行歌を〜,流行歌を流す,to play a popular tune
約束,約束を〜,約束をする,to make a promise
約束,約束を〜,約束をまもる,to keep a promise
約束,約束を〜,約束をやぶる,to renege on a promise
約束,約束の〜,約束の場所,a prearranged meeting spot
約束,約束の〜,約束の言葉,word of promise
約束,約束の〜,約束の時間,the appointed time
目的,目的を〜,目的を考える,to think about one's objective
目的,目的を〜,目的を見失う,to lose one's purpose
目的,目的を〜,目的を持つ,to have an objective
目的,目的に〜,目的に合う,to suit one's purpose
目的,目的に〜,目的に合わせる,to have suit one's purpose
目的,目的に〜,目的にする,to make something one's goal
目的,目的と〜,目的となる,to become one's goal
目的,目的と〜,目的とする,to make something one's goal
目的,目的と〜,目的とちがう,to differ from the objective
理性,理性〜,理性的,rational
理性,理性の〜,理性の力,the power of reason
理性,理性の〜,理性の働き,the exercise of reason
理性,理性の〜,理性の声,the voice of reason
理性,理性を〜,理性を保つ,to maintain control of one's reason
理性,理性を〜,理性を失う,to lose one's sense of reason
理性,理性を〜,理性を持つ,to have reason
残り,残りの〜,残りの部分,the part that remains
残り,残りの〜,残りの時間,the remaining time
残り,残りの〜,残りの人生,the remainder of one's life
残り,〜の残り,夕食の残り,leftovers from dinner
残り,〜の残り,ローンの残り,the remainder of a loan
残り,〜の残り,昨日の残り,leftovers from yesterday
残り,残りを〜,残りを使う,to use what's left over
残り,残りを〜,残りを分ける,to divide what remains
残り,残りを〜,残りを食べる,to eat the leftovers
予約,予約を〜,予約をキャンセルする,to cancel a reservation
予約,予約を〜,予約を入れる,to put in a reservation
予約,予約を〜,予約をする,to make a reservation
予約,予約が〜,予約ができる,can make a reservation
予約,予約が〜,予約がとれる,can get a reservation
予約,予約が〜,予約が入る,to have a reservation come in
予約,ご予約,ご予約,reservation
回転ずし,回転ずしに〜,回転ずしに行く,to go to a conveyer belt sushi restaurant
回転ずし,回転ずしに〜,回転ずしにする,"to decide to eat conveyer belt sushi, to make into a conveyer belt sushi restaurant"
回転ずし,回転ずしに〜,回転ずしにハマる,to get hooked on conveyer belt sushi
文化祭,文化祭を〜,文化祭を中止する,to suspend a school festival
文化祭,文化祭を〜,文化祭を楽しむ,to enjoy a school festival
文化祭,文化祭を〜,文化祭をする,to hold a school festival
性病,性病に〜,性病になる,to get an STD
性病,性病に〜,性病に注意する,to watch out for STDs
性病,性病に〜,性病にかかる,to catch an STD
性病,性病を〜,性病を持っている,to have an STD
性病,性病を〜,性病をうつす,to transmit an STD
性病,性病を〜,性病をもらう,to receive an STD
格好,格好が〜,格好が悪い,"to look bad, to be ill-proportioned"
格好,格好が〜,格好が良い,"to look good, to have a good shape"
格好,格好が〜,格好がつく,to be in good enough shape to show to others
格好,格好を〜,格好をつける,"to try to look good to impress others, to make something look better"
格好,格好を〜,格好を気にする,to be concerned with one's appearance
格好,格好を〜,格好を見る,to look at someone's appearance
芸能界,芸能界に〜,芸能界に入る,to enter show business
芸能界,芸能界に〜,芸能界に進む,to progress into show business
芸能界,芸能界に〜,芸能界にスカウトする,to scout from the entertainment industry
