vocab,pattern_name,english,japanese
床,床に〜,床におちている,to be lying on the floor
床,床に〜,床にある,to be on the floor
必死,必死な〜,必死な思い,desperate thoughts
必死,必死な〜,必死なすがた,a desperate figure
必死,必死な〜,必死な人,a desperate person
必死,必死で〜,必死ではたらく,to work desperately
必死,必死で〜,必死でさがす,to search frantically
必死,必死で〜,必死で学ぶ,to learn desperately
必死,必死に〜,必死にする,to frantically do
必死,必死に〜,必死に生きる,live desperately
必死,必死に〜,必死になる,to become desperate
必死,必死の〜,必死の思い,desperate thoughts
必死,必死の〜,必死のフォロー,"a frantic follow-up, frantically smooth things over"
必死,必死の〜,必死のアピール,a frantic appeal
自由,〜の自由,心の自由,freedom of the heart
自由,〜の自由,人の自由,people's freedom
自由,〜の自由,本当の自由,real freedom
自由,自由に〜,自由にする,to set free
自由,自由に〜,自由になる,to become free
自由,自由に〜,自由にできる,to be able to do freely
自由,自由な〜,自由な生活,a free life
自由,自由な〜,自由な社会,a free society
自由,自由な〜,自由なお金,money to use freely
氏名,氏名を〜,氏名を入力する,to enter a full name
氏名,氏名を〜,氏名を言う,to say someone's full name
氏名,氏名を〜,氏名をかく,to write one's full name
氏名,〜の氏名,自分の氏名,one's own full name
氏名,〜の氏名,他人の氏名,another person's full name
氏名,〜の氏名,父母の氏名,parents' names
未来,未来の〜,未来の生活,future living
未来,未来の〜,未来の社会,future society
未来,未来の〜,未来の自分,one's future self
未来,未来を〜,未来を考える,to think about the future
未来,未来を〜,未来を見る,to see the future
未来,未来を〜,未来を作る,to make the future
未来,〜の未来,自分の未来,one's own future
未来,〜の未来,バラ色の未来,rose-colored future
未来,〜の未来,国の未来,future of the country
地理,〜の地理,日本の地理,Japanese geography
地理,〜の地理,この辺りの地理,the geography of this area
地理,〜の地理,東京の地理,geography of Tokyo
地理,地理を〜,地理を学ぶ,to learn geography
地理,地理を〜,地理を教える,to teach geography
地理,地理を〜,地理を知る,to know geography
金魚,金魚の〜,金魚のエサ,goldfish food
金魚,金魚の〜,金魚の水,the goldfish's water
金魚,金魚の〜,金魚のフン,"goldfish poop, a hanger-on"
金魚,金魚が〜,金魚が死ぬ,the goldfish dies
金魚,金魚が〜,金魚がいる,there is a goldfish
金魚,金魚が〜,金魚が弱る,goldfish gets weaker
金魚,金魚を〜,金魚を見る,to look at goldfish
金魚,金魚を〜,金魚を入れる,to put in goldfish
金魚,金魚を〜,金魚をすくう,to scoop up a goldfish
組,組に〜,組にする,to make into a group
組,組に〜,組に分ける,to divide into groups
組,組に〜,組になる,to become a group
組,〜組,三年B組,third year group B
組,〜組,一組,a set
組,〜組,三年二組,third year group two
組,〜の組,前の組,previous group
組,〜の組,自分の組,one's own group
組,〜の組,他の組,another group
手作り,手作り〜,手作りケーキ,homemade cake
手作り,手作り〜,手作りパン,homemade bread
手作り,手作り〜,手作りごはん,homemade meal
手作り,手作りの〜,手作りのケーキ,homemade cake
手作り,手作りの〜,手作りのパン,homemade bread
手作り,手作りの〜,手作りのおやつ,homemade snack
手作り,手作りで〜,手作りで出来る,can make by hand
手作り,手作りで〜,手作りでがんばる,to do one's best making something by hand
手作り,手作りで〜,手作りで作る,to make by hand
大空,大空を〜,大空を見上げる,to look up at the heavens
大空,大空を〜,大空を見る,to look at the sky
大空,大空を〜,大空をあおぐ,to look up at the sky
大空,大空に〜,大空に光る,to shine in the sky
大空,大空に〜,大空に広がる,to spread across the sky
大空,大空に〜,大空にかがやく,to sparkle in the sky
高校,高校〜,高校時代,one's high school days
高校,高校〜,高校生活,life in high school
高校,高校〜,高校一年生,first year high school student
高校,高校に〜,高校に行く,to go to high school
高校,高校に〜,高校に入学する,"to be admitted to a high school, to enroll in a high school"
高校,高校に〜,高校に入る,to enter high school
高校,高校の〜,高校の女子,high school girls
高校,高校の〜,高校の友人,high school friend
高校,高校の〜,高校の先生,high school teacher
高校,〜高校,市立高校,municipal high school
高校,〜高校,公立高校,public high school
高校,〜高校,私立高校,private high school
作り方,〜の作り方,ホームページの作り方,how to make a homepage
作り方,〜の作り方,パンの作り方,how to make bread
作り方,〜の作り方,アクセサリーの作り方,how to make fashion accessories
作り方,作り方を〜,作り方を学ぶ,to learn how to make something
作り方,作り方を〜,作り方を知る,to know how to make something
作り方,作り方を〜,作り方を教える,to teach how to make something
作り方,作り方が〜,作り方がかわる,the way of making something changes
作り方,作り方が〜,作り方がちがう,the way of making something is different
作り方,作り方が〜,作り方が分かる,to understand how to make something
船体,船体の〜,船体の三分の一,one third of the hull
船体,船体の〜,船体の左右,right and left of the hull
船体,船体の〜,船体のダメージ,hull damage
人里,人里に〜,人里に来る,to come to the village
人里,人里に〜,人里に下りる,to go down to the village
人里,人里に〜,人里に出る,to go out to the village
大きく,大きく〜,大きくする,to make big
大きく,大きく〜,大きくジャンプする,to jump in a big way
大きく,大きく〜,大きくなる,to become big
内ポケット,内ポケットの〜,内ポケットの色,color of the inner pocket
内ポケット,内ポケットの〜,内ポケットの大きさ,size of the inner pocket
内ポケット,内ポケットの〜,内ポケットの中,inside of the inner pocket
内ポケット,内ポケットに〜,内ポケットにかくす,to hide in the inside pocket
内ポケット,内ポケットに〜,内ポケットに入れる,to put in the inside pocket
内ポケット,内ポケットに〜,内ポケットに入る,to fit in the inner pocket
内ポケット,内ポケットが〜,内ポケットがない,there is no inner pocket
内ポケット,内ポケットが〜,内ポケットがある,there is an inner pocket
内ポケット,内ポケットが〜,内ポケットがほしい,want an inner pocket
近々,近々〜,近々行く,to go before long
近々,近々〜,近々アップする,to upload something soon
近々,近々〜,近々会う,to meet soon
木星,木星の〜,木星の大気,Jupiter's atmosphere
木星,木星の〜,木星の人,person from Jupiter
木星,木星の〜,木星の近く,close to Jupiter
木星,木星が〜,木星がある,there is Jupiter
木星,木星が〜,木星が写る,Jupiter appears in a photograph
木星,木星が〜,木星が見える,can see Jupiter
先週,先週〜,先週末,last weekend
先週,先週〜,先週行った,went last week
先週,先週〜,先週見た,saw last week
先週,先週から〜,先週からつづく,to continue from last week
先週,先週から〜,先週からいる,to be present from last week
先週,先週から〜,先週からスタート,started from last week
先週,先週の〜,先週のつづき,continuation of last week
先週,先週の〜,先週のはなし,"last week's story, the conversation last week"
先週,先週の〜,先週の土日,Saturday and Sunday of last week
以下,以下に〜,以下につづく,to continue below
以下,以下に〜,以下に引用する,"to cite below, to quote below"
以下,以下に〜,以下にまとめる,to summarize below
以下,〜以下,半分以下,less than half
以下,〜以下,高校生以下,high schoolers and below
以下,〜以下,中学生以下,middle schoolers and below
以下,以下の〜,以下のフォーム,the form below
以下,以下の〜,以下の図,the below diagram
以下,以下の〜,以下の二つ,the two things below
手紙,手紙を〜,手紙を出す,to send a letter
手紙,手紙を〜,手紙をもらう,to receive a letter
手紙,手紙を〜,手紙をかく,to write a letter
手紙,お手紙,お手紙,letter
手紙,〜の手紙,お礼の手紙,thank you letter
手紙,〜の手紙,先生の手紙,"teacher's letter, doctor's letter"
手紙,〜の手紙,母の手紙,mother's letter
手紙,手紙が〜,手紙がとどく,the letter arrives
手紙,手紙が〜,手紙がある,there is a letter
手紙,手紙が〜,手紙が来る,the letter comes
小声,小声で〜,小声でつぶやく,to mutter in a low voice
小声,小声で〜,小声ではなす,to talk in a low voice
小声,小声で〜,小声で言う,to say in a low voice
火星,火星の〜,火星の大気,the atmosphere on Mars
火星,火星の〜,火星の人,a Martian
火星,火星の〜,火星の土地,the land on Mars
火星,火星に〜,火星に行く,to go to Mars
火星,火星に〜,火星に向かう,to head to Mars
火星,火星に〜,火星にいる,to be on Mars
火星,火星〜,火星人,a Martian
火星,火星〜,火星上,on Mars
火星,火星〜,火星行き,Mars-bound
心理,〜の心理,主人公の心理,main character's psychology
心理,〜の心理,ユーザーの心理,user's psychology
心理,〜の心理,人の心理,human psychology
心理,心理〜,心理学,psychology
心理,心理〜,心理カウンセラー,psychological counselor
心理,心理〜,心理テスト,psychological test
中学生,中学生の〜,中学生の女の子,middle school girl
中学生,中学生の〜,中学生のみなさん,all middle schoolers
中学生,中学生の〜,中学生の二人,two middle schoolers
中学生,中学生に〜,中学生になる,to become a middle schooler
中学生,中学生に〜,中学生に分かる,understandable to middle schoolers
中学生,中学生に〜,中学生に教える,to teach middle schoolers
中学生,中学生〜,中学生以上,middle schoolers and above
中学生,中学生〜,中学生以下,middle schoolers and below
中学生,中学生〜,中学生レベル,middle school level
〜分,〜分,四分,four minutes
〜分,〜分,二分,two minutes
〜分,〜分,五分,five minutes
〜氏,〜氏,川口氏,Mr. Kawaguchi
〜氏,〜氏,ベッカム氏,Mr. Beckham
〜氏,〜氏,田中氏,Mr. Tanaka
以上,〜以上,三才以上,three years and older
以上,〜以上,百万以上,more than a million
以上,〜以上,半分以上,more than half
映画,映画〜,映画化,film adaptation
映画,映画〜,映画会社,film company
映画,〜映画,アクション映画,action movie
映画,〜映画,ホラー映画,horror movie
映画,〜映画,ドキュメンタリー映画,documentary film
映画,映画を〜,映画を見る,to watch a movie
映画,映画を〜,映画を作る,to make a movie
映画,映画を〜,映画を見に行く,to go see a movie
ナポレオン三世,ナポレオン三世の〜,ナポレオン三世の本,book on Napoleon The Third
ナポレオン三世,ナポレオン三世の〜,ナポレオン三世のクーデター,Napoleon The Third's coup d’état
ナポレオン三世,ナポレオン三世の〜,ナポレオン三世の弟,Napoleon The Third's younger brother
近く,近くに〜,近くにある,to be nearby
近く,近くに〜,近くに来る,to come nearby
近く,近くに〜,近くにいる,to be nearby
近く,〜の近く,学校の近く,near school
近く,〜の近く,家の近く,near home
近く,〜の近く,海の近く,near the ocean
近く,近くの〜,近くの山,nearby mountain
近く,近くの〜,近くのスーパー,nearby supermarket
近く,近くの〜,近くの人,people nearby
海王星,海王星を〜,海王星をさがす,to search for Neptune
海王星,海王星を〜,海王星を見る,to look at Neptune
海王星,海王星を〜,海王星を見つける,to find Neptune
海王星,海王星の〜,海王星の東,east of Neptune
海王星,海王星の〜,海王星の中心,the center of Neptune
海王星,海王星の〜,海王星の引力,Neptune's gravitational pull
正月,正月に〜,正月になる,the New Year comes
正月,正月に〜,正月に行く,to go during the New Year
正月,正月〜,正月休み,New Year's holidays
正月,正月〜,正月気分,New Year's mood
正月,正月〜,正月セール,New Year's sale
正月,お正月,お正月,New Year
来週,来週の〜,来週の土日,Saturday and Sunday of next week
来週,来週の〜,来週のはなし,next week's story
来週,来週の〜,来週の平日,the weekdays of next week
来週,来週〜,来週早々,early next week
来週,来週〜,来週辺り,around next week
来週,来週〜,来週行く,to go next week
〜時,〜時,三時,three o'clock
〜時,〜時,二時,two o'clock
〜時,〜時,一時,"one o'clock, temporarily"
お兄さん,お兄さんは〜,お兄さんはやさしい,Older Brother is kind
お兄さん,お兄さんは〜,お兄さんはおもしろい,Older Brother is amusing
お兄さん,お兄さんは〜,お兄さんはこわい,Older Brother is scary
お兄さん,お兄さんの〜,お兄さんのかお,Older Brother's face
お兄さん,お兄さんの〜,お兄さんのビー玉,Older Brother's marble
お兄さん,お兄さんの〜,お兄さんのノート,Older Brother's notes
お兄さん,お兄さんと〜,お兄さんといっしょ,together with Older Brother
お兄さん,お兄さんと〜,お兄さんとお姉さん,Older Brother and Older Sister
お兄さん,お兄さんと〜,お兄さんとあそぶ,to play with Older Brother
お兄さん,〜のお兄さん,大学生のお兄さん,Older Brother who is a university student
お兄さん,〜のお兄さん,花ちゃんのお兄さん,Hana's older brother
お兄さん,〜のお兄さん,友人のお兄さん,a friend's older brother
お兄さん,お兄さんが〜,お兄さんがやる,Older Brother does something
お兄さん,お兄さんが〜,お兄さんがいる,"to have an older brother, Older Brother is here"
お兄さん,お兄さんが〜,お兄さんがする,Older Brother does something
一斤,一斤〜,一斤分,one loaf's worth
一斤,一斤〜,一斤五百円,one loaf 500 yen
一斤,一斤〜,一斤サイズ,one loaf size
一斤,〜一斤,食パン一斤,one loaf of bread
一斤,〜一斤,カステラ一斤,one loaf of sponge cake
一斤,〜一斤,丸ごと一斤,one whole loaf
一時,一時〜,一時三十分,1:30
一時,一時〜,一時半,1:30
一時,一時〜,一時ちょうど,exactly 1:00
以外,〜以外,本人以外,aside from the individual concerned
以外,〜以外,学校以外,aside from school
以外,〜以外,自分以外,other than oneself
紙,紙〜,紙ナプキン,paper napkin
紙,紙〜,紙パック,paper bag
紙,紙〜,紙コップ,paper cup
紙,紙に〜,紙に広げる,to spread on paper
紙,紙に〜,紙にかく,to write on paper
紙,紙に〜,紙にまとめる,to collect on paper
紙,紙に〜,紙につつむ,to wrap in paper
紙,紙を〜,紙をつかう,to use paper
紙,紙を〜,紙を切る,to cut paper
時代,時代の〜,時代の人,person of their time
時代,時代の〜,時代のニーズ,needs of the era
時代,時代の〜,時代のながれ,the flow of time
時代,〜時代,学生時代,one’s student days
時代,〜時代,高校時代,one's high school days
時代,〜時代,大学時代,one's university days
時代,〜の時代,それぞれの時代,each era
時代,〜の時代,次の時代,the next era
時代,〜の時代,今の時代,the present era
以前,以前の〜,以前の生活,life as it had been before
以前,以前の〜,以前の自分,my former self
以前,以前の〜,以前のバージョン,previous version
以前,以前から〜,以前から知っている,to have known from before
以前,以前から〜,以前からある,to have been present from before
以前,以前から〜,以前からしている,to have been doing from before
以前,以前に〜,以前にあった,was previously there
以前,以前に〜,以前にした,did previously
以前,以前に〜,以前にいた,was there previously
心理学,心理学を〜,心理学を教える,to teach psychology
心理学,心理学を〜,心理学を学ぶ,to learn psychology
心理学,心理学を〜,心理学をつかう,to use psychology
本当に,本当に〜,本当にありがたい,really grateful
本当に,本当に〜,本当に大切,really important
本当に,本当に〜,本当にやる,to really do
理由,〜理由,いかなる理由,"whatever reason, for what reason"
理由,〜理由,同じ理由,same reason
理由,〜理由,この理由,this reason
理由,理由を〜,理由を言う,to say the reason
理由,理由を〜,理由をきく,to ask the reason
理由,理由を〜,理由を考える,to think of a reason
理由,理由が〜,理由がある,there is a reason
理由,理由が〜,理由が分かる,to understand the reason
理由,理由が〜,理由ができる,reason is made
理由,〜の理由,一つの理由,one reason
理由,〜の理由,何らかの理由,some reason
理由,〜の理由,本当の理由,real reason
理由,〜な理由,そんな理由,that kind of reason
理由,〜な理由,どんな理由,For what reason?
理由,〜な理由,大きな理由,big reason
〜号室,〜号室,３０３号室,room 303
〜号室,〜号室,一号室,room number one
〜号室,〜号室,四○五号室,room 405
失礼,失礼に〜,失礼に思う,to think something rude
失礼,失礼に〜,失礼に当たる,to be considered rude
失礼,失礼に〜,失礼になる,to be rude
失礼,失礼を〜,失礼を言う,to say something rude
失礼,失礼を〜,失礼をしでかす,to go and do something rude
失礼,失礼を〜,失礼をする,"to excuse oneself, to be rude"
失礼,失礼な〜,失礼な人,rude person
失礼,失礼な〜,失礼な言い方,rude way of speaking
失礼,失礼な〜,失礼なこと,rude action
海水魚,海水魚の〜,海水魚のにおい,smell of saltwater fish
海水魚,海水魚の〜,海水魚のエサ,feed for saltwater fish
海水魚,海水魚の〜,海水魚の大きさ,size of saltwater fish
海水魚,〜な海水魚,元気な海水魚,lively saltwater fish
海水魚,〜な海水魚,カラフルな海水魚,colorful saltwater fish
海水魚,〜な海水魚,小さな海水魚,small saltwater fish
同時,〜同時,全て同時,all at the same time
同時,〜同時,左右同時,right and left simultaneously
同時,〜同時,二人同時,two people at the same time
学校,学校で〜,学校でできる,to be able to do at school
学校,学校で〜,学校で学ぶ,to learn at school
学校,学校で〜,学校でする,to do at school
学校,学校の〜,学校のテスト,school test
学校,学校の〜,学校の先生,schoolteacher
学校,学校の〜,学校のホームページ,school home page
学校,学校〜,学校みたい,like a school
学校,学校〜,学校見学,"school visit, school tour"
学校,学校〜,学校生活,school life
学校,学校に〜,学校にいる,to be at school
学校,学校に〜,学校に入る,to enter a school
学校,学校に〜,学校に行く,to go to school
学校,〜学校,バレエ学校,ballet school
学校,〜学校,スキー学校,ski school
学校,〜学校,デザイン学校,design school
学校,〜の学校,今の学校,one's current school
学校,〜の学校,他の学校,another school
学校,〜の学校,全ての学校,all schools
形,〜の形,花の形,shape of a flower
形,〜の形,口の形,shape of a mouth
形,〜の形,一つの形,one shape
形,形に〜,形にできる,to take shape
形,形に〜,形にする,to make something take shape
形,形に〜,形になる,to take shape
欠点,欠点を〜,欠点を直す,to fix a shortcoming
欠点,欠点を〜,欠点を知る,to know one's shortcomings
欠点,欠点を〜,欠点をカバーする,to cover up shortcomings
欠点,〜の欠点,他人の欠点,another person's shortcoming
欠点,〜の欠点,人の欠点,people's shortcomings
欠点,〜の欠点,自分の欠点,one's own shortcoming
欠点,欠点が〜,欠点が見える,to be able to see a shortcoming
欠点,欠点が〜,欠点が分かる,to know a shortcoming
欠点,欠点が〜,欠点がある,to have a shortcoming
雪,雪〜,雪まつり,snow festival
雪,雪〜,雪だるま,snowman
雪,雪〜,雪あそび,play in the snow
雪,雪が〜,雪がふる,to snow
雪,雪が〜,雪がある,there is snow
雪,雪が〜,雪がつもる,the snow accumulates
雪,雪を〜,雪を作る,to make snow
雪,雪を〜,雪をたのしむ,to enjoy snow
雪,雪を〜,雪を見る,to look at snow
雪,雪の〜,雪の山,mountain of snow
雪,雪の〜,雪の音,sound of snow
雪,雪の〜,雪の女王,The Snow Queen (literature)
社会,社会の〜,社会のニーズ,needs of society
社会,社会の〜,社会のルール,rules of society
社会,社会の〜,社会のあり方,state of society
社会,社会〜,社会システム,social system
社会,社会〜,社会人,a working adult
社会,社会〜,社会生活,life as a member of society
社会,〜社会,ストレス社会,a stressful society
社会,〜社会,グローバル社会,global society
社会,〜社会,ネット社会,Internet society
社会,社会に〜,社会に生きる,to live in society
社会,社会に〜,社会に出る,to go out into the world
社会,社会に〜,社会にアピールする,to appeal to society
強い,〜が強い,思いが強い,feelings are strong
強い,〜が強い,力が強い,strong
強い,〜が強い,イメージが強い,image is strong
強い,〜強い,とても強い,very strong
強い,〜強い,かなり強い,considerably strong
強い,〜強い,より強い,even stronger
強い,強い〜,強い思い,strong feelings
強い,強い〜,強い力,great strength
強い,強い〜,強い人,strong person
強力,強力な〜,強力なツール,powerful tools
強力,強力な〜,強力なリーダーシップ,strong leadership
強力,強力な〜,強力な力,powerful strength
強力,強力に〜,強力にする,to make something powerful
強力,強力に〜,強力にバックアップする,to provide strong backup
強力,強力に〜,強力にサポートする,to provide strong support
夏,夏に〜,夏に行く,to go in the summer
夏,夏に〜,夏になる,to become summer
夏,夏に〜,夏に行う,to carry out in the summer
夏,〜の夏,来年の夏,next year's summer
夏,〜の夏,去年の夏,last year's summer
夏,〜の夏,今年の夏,this year's summer
夏,夏の〜,夏のボーナス,summer bonus
夏,夏の〜,夏の夜,summer nights
夏,夏の〜,夏のおわり,the end of summer
夏,夏の〜,夏の思い出,a summer memory
夏休み,夏休みに〜,夏休みに行く,to go during summer vacation
夏休み,夏休みに〜,夏休みに入る,to enter summer vacation
夏休み,夏休みに〜,夏休みになる,to enter summer vacation
夏休み,夏休みの〜,夏休みの工作,summer vacation handicrafts
夏休み,夏休みの〜,夏休みの作文,summer vacation essay
夏休み,夏休みの〜,夏休みのおわり,the end of summer vacation
夏休み,夏休み〜,夏休み前,before summer vacation
夏休み,夏休み〜,夏休みシーズン,summer vacation season
夏休み,夏休み〜,夏休みイベント,summer vacation event
必ず,必ず〜,必ずする,to definitely do
必ず,必ず〜,必ず言う,to certainly say
必ず,必ず〜,必ずある,"something is certainly there, something certainly exists"
白鳥,白鳥が〜,白鳥が見つかる,to find a swan
白鳥,白鳥が〜,白鳥がいる,there is a swan
白鳥,白鳥が〜,白鳥がやって来る,the swan comes along
白鳥,白鳥の〜,白鳥のみずうみ,Swan Lake (ballet)
白鳥,白鳥の〜,白鳥のすがた,the figure of a swan
白鳥,白鳥の〜,白鳥のむれ,a flock of swans
仕組み,仕組みを〜,仕組みを作る,to create a system
仕組み,仕組みを〜,仕組みを考える,to think about a system
仕組み,仕組みを〜,仕組みを知る,to know a system
仕組み,〜の仕組み,社会の仕組み,social system
仕組み,〜の仕組み,世の中の仕組み,structure of the world
仕組み,〜の仕組み,体の仕組み,structure of the body
仕組み,仕組みが〜,仕組みがある,there is a system
仕組み,仕組みが〜,仕組みができる,a system is built
仕組み,仕組みが〜,仕組みが分かる,to understand how a system works
高い,〜が高い,レベルが高い,level is high
高い,〜が高い,リスクが高い,high risk
高い,〜が高い,人気が高い,very popular
高い,高い〜,高いレベル,high level
高い,高い〜,高いもの,expensive thing
高い,高い〜,高いところ,high place
高い,〜高い,きわめて高い,"extremely high, extremely expensive"
高い,〜高い,とても高い,"very high, very expensive"
高い,〜高い,かなり高い,considerably high
その,その〜,その人,that person
その,その〜,そのため,for that reason
その,その〜,そのとき,"at that time, at that moment"
その,その〜,その日,that day
あの,あの〜,あのとき,"at that time, at that moment"
あの,あの〜,あの日,that day
あの,あの〜,あの人,that person over there
末,末の〜,末の子,youngest child
末,末の〜,末の妹,youngest sister
末,末の〜,末の弟,youngest brother
末,〜の末,去年の末,at the end of last year
末,〜の末,五月の末,at the end of May
末,〜の末,今年の末,at the end of this year
末,〜末,うろうろした末,after wandering about
末,〜末,考えた末,after thinking something over
末,〜末,もめた末,after a dispute
一体,〜は一体,これは一体...,What the heck is this..?
一体,〜は一体,では、一体...,in that case what the heck...
一体,〜は一体,この人は一体...,Who the heck is this person..?
一体,一体〜,一体どうすれば...,What the heck should one do..?
一体,一体〜,一体だれが...,Who the heck..?
